word,root
تَعْبُدِ,تعبد,تعبد
يَمَسَّكَ,يمسك,يمسك
لِلشَّيْطَٰنِ,شيطانان,للشيطان
أَرَاغِبٌ,اراغب,اراغب
ءَالِهَتِى,ءالهتى,ءالهتى
تَنتَهِ,تنته,تنته
لَأَرْجُمَنَّكَ,لارجمنك,لارجمنك
وَٱهْجُرْنِى,اهجرنىى,واهجرنى
مَلِيًّا,مليا,مليا
سَأَسْتَغْفِرُ,ساستغفر,ساستغفر
حَفِيًّا,حفيا,حفيا
وَأَعْتَزِلُكُمْ,اعتزلكمم,واعتزلكم
وَأَدْعُوا۟,ادعواا,وادعوا
أَلَّآ,الا,الا
بِدُعَآءِ,بدعاء,بدعاء
ٱعْتَزَلَهُمْ,اعتزلهم,اعتزلهم
وَهَبْنَا,هبناا,وهبنا
رَّحْمَتِنَا,رحمتنا,رحمتنا
لِسَانَ,لسان,لسان
مُخْلَصًا,مخلصا,مخلصا
وَنَٰدَيْنَٰهُ,ناديناهه,وناديناه
جَانِبِ,جانب,جانب
ٱلطُّورِ,طورور,الطور
ٱلْأَيْمَنِ,ايمنمن,الايمن
وَقَرَّبْنَٰهُ,قربناهه,وقربناه
رَّحْمَتِنَآ,رحمتنا,رحمتنا
صَادِقَ,صادق,صادق
ٱلْوَعْدِ,وعدعد,الوعد
مَرْضِيًّا,مرضيا,مرضيا
إِدْرِيسَ,ادريس,ادريس
وَرَفَعْنَٰهُ,رفعناهه,ورفعناه
وَإِسْرَٰٓءِيلَ,اسراءيلل,واسراءيل
وَٱجْتَبَيْنَآ,اجتبيناا,واجتبينا
خَرُّوا۟,خروا,خروا
وَبُكِيًّا,بكياا,وبكيا
أَضَاعُوا۟,اضاعوا,اضاعوا
يَلْقَوْنَ,يلقون,يلقون
غَيًّا,غيا,غيا
وَءَامَنَ,ءامنن,وءامن
عِبَادَهُۥ,عباده,عباده
وَعْدُهُۥ,عدهه,وعده
مَأْتِيًّا,ماتيا,ماتيا
لَغْوًا,لغوا,لغوا
رِزْقُهُمْ,رزقهم,رزقهم
نُورِثُ,نورث,نورث
نَتَنَزَّلُ,نتنزل,نتنزل
بِأَمْرِ,بامر,بامر
أَيْدِينَا,ايدينا,ايدينا
خَلْفَنَا,خلفنا,خلفنا
نَسِيًّا,نسيا,نسيا
وَٱصْطَبِرْ,اصطبرر,واصطبر
لِعِبَٰدَتِهِۦ,لعبادته,لعبادته
لَسَوْفَ,لسوف,لسوف
أُخْرَجُ,اخرج,اخرج
يَذْكُرُ,يذكر,يذكر
لَنَحْشُرَنَّهُمْ,لنحشرنهم,لنحشرنهم
وَٱلشَّيَٰطِينَ,شياطينطين,والشياطين
لَنُحْضِرَنَّهُمْ,لنحضرنهم,لنحضرنهم
حَوْلَ,حول,حول
جِثِيًّا,جثيا,جثيا
لَنَنزِعَنَّ,لننزعن,لننزعن
شِيعَةٍ,شيعة,شيعة
صِلِيًّا,صليا,صليا
وَارِدُهَا,اردهاا,واردها
حَتْمًا,حتما,حتما
وَّنَذَرُ,نذرر,ونذر
مَّقَامًا,مقاما,مقاما
نَدِيًّا,نديا,نديا
قَبْلَهُم,قبلهم,قبلهم
وَرِءْيًا,رءياا,ورءيا
ٱلضَّلَٰلَةِ,ضلالةلة,الضلالة
فَلْيَمْدُدْ,فليمدد,فليمدد
مَدًّا,مدا,مدا
رَأَوْا۟,راوا,راوا
يُوعَدُونَ,يوعدون,يوعدون
فَسَيَعْلَمُونَ,فسيعلمون,فسيعلمون
وَأَضْعَفُ,اضعفف,واضعف
جُندًا,جندا,جندا
وَيَزِيدُ,يزيدد,ويزيد
ٱهْتَدَوْا۟,اهتدوا,اهتدوا
مَّرَدًّا,مردا,مردا
أَفَرَءَيْتَ,افرءيت,افرءيت
لَأُوتَيَنَّ,لاوتين,لاوتين
أَطَّلَعَ,اطلع,اطلع
كَلَّا,كلا,كلا
وَنَمُدُّ,نمدد,ونمد
وَنَرِثُهُۥ,نرثهه,ونرثه
وَيَأْتِينَا,ياتيناا,وياتينا
فَرْدًا,فردا,فردا
وَٱتَّخَذُوا۟,اتخذواا,واتخذوا
لِّيَكُونُوا۟,ليكونوا,ليكونوا
عِزًّا,عزا,عزا
سَيَكْفُرُونَ,سيكفرون,سيكفرون
بِعِبَادَتِهِمْ,بعبادتهم,بعبادتهم
وَيَكُونُونَ,يكونونن,ويكونون
ضِدًّا,ضدا,ضدا
تَؤُزُّهُمْ,توزهم,توزهم
أَزًّا,ازا,ازا
تَعْجَلْ,تعجل,تعجل
نَعُدُّ,نعد,نعد
عَدًّا,عدا,عدا
نَحْشُرُ,نحشر,نحشر
وَفْدًا,فداا,وفدا
وَنَسُوقُ,نسوقق,ونسوق
وِرْدًا,رداا,وردا
ٱلشَّفَٰعَةَ,شفاعةعة,الشفاعة
جِئْتُمْ,جيتم,جيتم
إِدًّا,ادا,ادا
تَكَادُ,تكاد,تكاد
يَتَفَطَّرْنَ,يتفطرن,يتفطرن
وَتَنشَقُّ,تنشقق,وتنشق
وَتَخِرُّ,تخرر,وتخر
هَدًّا,هدا,هدا
دَعَوْا۟,دعوا,دعوا
يَنۢبَغِى,ينبغى,ينبغى
ءَاتِى,ءاتى,ءاتى
أَحْصَىٰهُمْ,احصىاهم,احصىاهم
وَعَدَّهُمْ,عدهمم,وعدهم
وَكُلُّهُمْ,كلهمم,وكلهم
ءَاتِيهِ,ءاتيه,ءاتيه
سَيَجْعَلُ,سيجعل,سيجعل
وُدًّا,ودا,ودا
يَسَّرْنَٰهُ,يسرناه,يسرناه
بِلِسَانِكَ,بلسانك,بلسانك
لِتُبَشِّرَ,لتبشر,لتبشر
وَتُنذِرَ,تنذرر,وتنذر
لُّدًّا,لدا,لدا
تُحِسُّ,تحس,تحس
تَسْمَعُ,تسمع,تسمع
رِكْزًۢا,ركزا,ركزا
طه,طه,طه
لِتَشْقَىٰٓ,لتشقىا,لتشقىا
تَذْكِرَةً,تذكرة,تذكرة
يَخْشَىٰ,يخشىا,يخشىا
وَٱلسَّمَٰوَٰتِ,سماواتوات,والسماوات
ٱلْعُلَى,علىلى,العلى
تَحْتَ,تحت,تحت
ٱلثَّرَىٰ,ثرىاىا,الثرىا
ٱلسِّرَّ,سرسر,السر
وَأَخْفَى,اخفىى,واخفى
وَهَلْ,وهل,وهل
أَتَىٰكَ,اتىاك,اتىاك
حَدِيثُ,حديث,حديث
لِأَهْلِهِ,لاهله,لاهله
ٱمْكُثُوٓا۟,امكثوا,امكثوا
ءَانَسْتُ,ءانست,ءانست
ءَاتِيكُم,ءاتيكم,ءاتيكم
بِقَبَسٍ,بقبس,بقبس
أَتَىٰهَا,اتىاها,اتىاها
نُودِىَ,نودى,نودى
فَٱخْلَعْ,فاخلع,فاخلع
نَعْلَيْكَ,نعليك,نعليك
بِٱلْوَادِ,وادواد,بالواد
ٱلْمُقَدَّسِ,مقدسدس,المقدس
طُوًى,طوى,طوى
ٱخْتَرْتُكَ,اخترتك,اخترتك
فَٱسْتَمِعْ,فاستمع,فاستمع
إِنَّنِىٓ,اننى,اننى
فَٱعْبُدْنِى,فاعبدنى,فاعبدنى
لِذِكْرِىٓ,لذكرى,لذكرى
ءَاتِيَةٌ,ءاتية,ءاتية
أَكَادُ,اكاد,اكاد
أُخْفِيهَا,اخفيها,اخفيها
لِتُجْزَىٰ,لتجزىا,لتجزىا
تَسْعَىٰ,تسعىا,تسعىا
يَصُدَّنَّكَ,يصدنك,يصدنك
فَتَرْدَىٰ,فتردىا,فتردىا
بِيَمِينِكَ,بيمينك,بيمينك
عَصَاىَ,عصاى,عصاى
أَتَوَكَّؤُا۟,اتوكوا,اتوكوا
وَأَهُشُّ,اهشش,واهش
غَنَمِى,غنمى,غنمى
وَلِىَ,ولى,ولى
مَـَٔارِبُ,مـارب,مـارب
أَلْقِهَا,قهاها,القها
فَأَلْقَىٰهَا,قىاهااها,فالقىاها
حَيَّةٌ,حية,حية
خُذْهَا,خذها,خذها
سَنُعِيدُهَا,سنعيدها,سنعيدها
سِيرَتَهَا,سيرتها,سيرتها
ٱلْأُولَىٰ,اولىاىا,الاولىا
وَٱضْمُمْ,اضممم,واضمم
جَنَاحِكَ,جناحك,جناحك
تَخْرُجْ,تخرج,تخرج
بَيْضَآءَ,بيضاء,بيضاء
لِنُرِيَكَ,لنريك,لنريك
ٱلْكُبْرَى,كبرىرى,الكبرى
طَغَىٰ,طغىا,طغىا
ٱشْرَحْ,اشرح,اشرح
صَدْرِى,صدرى,صدرى
وَيَسِّرْ,يسرر,ويسر
وَٱحْلُلْ,احللل,واحلل
عُقْدَةً,عقدة,عقدة
لِّسَانِى,لسانى,لسانى
يَفْقَهُوا۟,يفقهوا,يفقهوا
قَوْلِى,قولى,قولى
وَزِيرًا,زيراا,وزيرا
ٱشْدُدْ,اشدد,اشدد
أَزْرِى,ازرى,ازرى
وَأَشْرِكْهُ,اشركهه,واشركه
كَىْ,كى,كى
نُسَبِّحَكَ,نسبحك,نسبحك
وَنَذْكُرَكَ,نذكركك,ونذكرك
بِنَا,بنا,بنا
أُوتِيتَ,اوتيت,اوتيت
سُؤْلَكَ,سولك,سولك
مَنَنَّا,مننا,مننا
أُخْرَىٰٓ,اخرىا,اخرىا
أُمِّكَ,امك,امك
ٱقْذِفِيهِ,اقذفيه,اقذفيه
ٱلتَّابُوتِ,تابوتوت,التابوت
فَٱقْذِفِيهِ,فاقذفيه,فاقذفيه
فَلْيُلْقِهِ,فليلقه,فليلقه
ٱلْيَمُّ,يميم,اليم
بِٱلسَّاحِلِ,ساحلاحل,بالساحل
يَأْخُذْهُ,ياخذه,ياخذه
وَعَدُوٌّ,عدوو,وعدو
وَأَلْقَيْتُ,قيتقيت,والقيت
مَحَبَّةً,محبة,محبة
وَلِتُصْنَعَ,لتصنعع,ولتصنع
عَيْنِىٓ,عينى,عينى
تَمْشِىٓ,تمشى,تمشى
أُخْتُكَ,اختك,اختك
فَتَقُولُ,فتقول,فتقول
أَدُلُّكُمْ,ادلكم,ادلكم
يَكْفُلُهُۥ,يكفله,يكفله
فَرَجَعْنَٰكَ,فرجعناك,فرجعناك
تَقَرَّ,تقر,تقر
عَيْنُهَا,عينها,عينها
تَحْزَنَ,تحزن,تحزن
وَقَتَلْتَ,قتلتت,وقتلت
فَنَجَّيْنَٰكَ,فنجيناك,فنجيناك
وَفَتَنَّٰكَ,فتناكك,وفتناك
فُتُونًا,فتونا,فتونا
فَلَبِثْتَ,فلبثت,فلبثت
قَدَرٍ,قدر,قدر
وَٱصْطَنَعْتُكَ,اصطنعتكك,واصطنعتك
وَأَخُوكَ,اخوكك,واخوك
تَنِيَا,تنيا,تنيا
ٱذْهَبَآ,اذهبا,اذهبا
فَقُولَا,فقولا,فقولا
لَّيِّنًا,لينا,لينا
لَّعَلَّهُۥ,لعله,لعله
نَخَافُ,نخاف,نخاف
يَفْرُطَ,يفرط,يفرط
يَطْغَىٰ,يطغىا,يطغىا
تَخَافَآ,تخافا,تخافا
مَعَكُمَآ,معكما,معكما
أَسْمَعُ,اسمع,اسمع
وَأَرَىٰ,ارىاا,وارىا
فَأْتِيَاهُ,فاتياه,فاتياه
فَقُولَآ,فقولا,فقولا
رَسُولَا,رسولا,رسولا
رَّبُّكُمَا,ربكما,ربكما
أَعْطَىٰ,اعطىا,اعطىا
خَلْقَهُۥ,خلقه,خلقه
يَنسَى,ينسى,ينسى
مَهْدًا,مهدا,مهدا
وَسَلَكَ,سلكك,وسلك
سُبُلًا,سبلا,سبلا
نَّبَاتٍ,نبات,نبات
شَتَّىٰ,شتىا,شتىا
وَٱرْعَوْا۟,ارعواا,وارعوا
أَنْعَٰمَكُمْ,انعامكم,انعامكم
ٱلنُّهَىٰ,نهىاىا,النهىا
نُعِيدُكُمْ,نعيدكم,نعيدكم
نُخْرِجُكُمْ,نخرجكم,نخرجكم
أَرَيْنَٰهُ,اريناه,اريناه
فَكَذَّبَ,فكذب,فكذب
وَأَبَىٰ,ابىاا,وابىا
لِتُخْرِجَنَا,لتخرجنا,لتخرجنا
أَرْضِنَا,ارضنا,ارضنا
بِسِحْرِكَ,بسحرك,بسحرك
فَلَنَأْتِيَنَّكَ,فلناتينك,فلناتينك
وَبَيْنَكَ,بينكك,وبينك
مَوْعِدًا,موعدا,موعدا
نُخْلِفُهُۥ,نخلفه,نخلفه
سُوًى,سوى,سوى
مَوْعِدُكُمْ,موعدكم,موعدكم
ٱلزِّينَةِ,زينةنة,الزينة
يُحْشَرَ,يحشر,يحشر
فَجَمَعَ,فجمع,فجمع
كَيْدَهُۥ,كيده,كيده
أَتَىٰ,اتىا,اتىا
وَيْلَكُمْ,يلكمم,ويلكم
تَفْتَرُوا۟,تفتروا,تفتروا
فَيُسْحِتَكُم,فيسحتكم,فيسحتكم
خَابَ,خاب,خاب
فَتَنَٰزَعُوٓا۟,فتنازعوا,فتنازعوا
أَمْرَهُم,امرهم,امرهم
ٱلنَّجْوَىٰ,نجوىاىا,النجوىا
هَٰذَٰنِ,هاذان,هاذان
لَسَٰحِرَٰنِ,لساحران,لساحران
يُرِيدَانِ,يريدان,يريدان
يُخْرِجَاكُم,يخرجاكم,يخرجاكم
أَرْضِكُم,ارضكم,ارضكم
بِسِحْرِهِمَا,بسحرهما,بسحرهما
وَيَذْهَبَا,يذهباا,ويذهبا
بِطَرِيقَتِكُمُ,بطريقتكم,بطريقتكم
ٱلْمُثْلَىٰ,مثلىاىا,المثلىا
فَأَجْمِعُوا۟,فاجمعوا,فاجمعوا
كَيْدَكُمْ,كيدكم,كيدكم
ٱئْتُوا۟,ايتوا,ايتوا
أَفْلَحَ,افلح,افلح
ٱسْتَعْلَىٰ,استعلىا,استعلىا
أَلْقَىٰ,قىاىا,القىا
حِبَالُهُمْ,حبالهم,حبالهم
وَعِصِيُّهُمْ,عصيهمم,وعصيهم
يُخَيَّلُ,يخيل,يخيل
سِحْرِهِمْ,سحرهم,سحرهم
فَأَوْجَسَ,فاوجس,فاوجس
وَأَلْقِ,القق,والق
يَمِينِكَ,يمينك,يمينك
تَلْقَفْ,تلقف,تلقف
صَنَعُوٓا۟,صنعوا,صنعوا
كَيْدُ,كيد,كيد
ٱلسَّاحِرُ,ساحرحر,الساحر
فَأُلْقِىَ,قىلقى,فالقى
ءَامَنتُمْ,ءامنتم,ءامنتم
لَكَبِيرُكُمُ,لكبيركم,لكبيركم
فَلَأُقَطِّعَنَّ,فلاقطعن,فلاقطعن
وَلَأُصَلِّبَنَّكُمْ,لاصلبنكمم,ولاصلبنكم
جُذُوعِ,جذوع,جذوع
وَلَتَعْلَمُنَّ,لتعلمنن,ولتعلمن
أَيُّنَآ,اينا,اينا
وَأَبْقَىٰ,ابقىاا,وابقىا
نُّؤْثِرَكَ,نوثرك,نوثرك
فَطَرَنَا,فطرنا,فطرنا
فَٱقْضِ,فاقض,فاقض
قَاضٍ,قاض,قاض
تَقْضِى,تقضى,تقضى
بِرَبِّنَا,بربنا,بربنا
خَطَٰيَٰنَا,خطايانا,خطايانا
أَكْرَهْتَنَا,اكرهتنا,اكرهتنا
ٱلسِّحْرِ,سحرحر,السحر
وَأَبْقَىٰٓ,ابقىاا,وابقىا
مُجْرِمًا,مجرما,مجرما
يَأْتِهِۦ,ياته,ياته
ٱلدَّرَجَٰتُ,درجاتات,الدرجات
ٱلْعُلَىٰ,علىاىا,العلىا
تَزَكَّىٰ,تزكىا,تزكىا
أَسْرِ,اسر,اسر
بِعِبَادِى,بعبادى,بعبادى
فَٱضْرِبْ,فاضرب,فاضرب
يَبَسًا,يبسا,يبسا
تَخَٰفُ,تخاف,تخاف
دَرَكًا,دركا,دركا
تَخْشَىٰ,تخشىا,تخشىا
بِجُنُودِهِۦ,بجنوده,بجنوده
فَغَشِيَهُم,فغشيهم,فغشيهم
غَشِيَهُمْ,غشيهم,غشيهم
وَأَضَلَّ,اضلل,واضل
عَدُوِّكُمْ,عدوكم,عدوكم
وَوَٰعَدْنَٰكُمْ,واعدناكمم,وواعدناكم
ٱلْأَيْمَنَ,ايمنمن,الايمن
فَيَحِلَّ,فيحل,فيحل
غَضَبِى,غضبى,غضبى
يَحْلِلْ,يحلل,يحلل
هَوَىٰ,هوىا,هوىا
لَغَفَّارٌ,لغفار,لغفار
أَعْجَلَكَ,اعجلك,اعجلك
أَثَرِى,اثرى,اثرى
وَعَجِلْتُ,عجلتت,وعجلت
لِتَرْضَىٰ,لترضىا,لترضىا
بَعْدِكَ,بعدك,بعدك
وَأَضَلَّهُمُ,اضلهمم,واضلهم
ٱلسَّامِرِىُّ,سامرىرى,السامرى
فَرَجَعَ,فرجع,فرجع
يَعِدْكُمْ,يعدكم,يعدكم
أَفَطَالَ,افطال,افطال
ٱلْعَهْدُ,عهدهد,العهد
يَحِلَّ,يحل,يحل
فَأَخْلَفْتُم,فاخلفتم,فاخلفتم
مَّوْعِدِى,موعدى,موعدى
أَخْلَفْنَا,اخلفنا,اخلفنا
مَوْعِدَكَ,موعدك,موعدك
بِمَلْكِنَا,بملكنا,بملكنا
وَلَٰكِنَّا,لاكناا,ولاكنا
حُمِّلْنَآ,حملنا,حملنا
أَوْزَارًا,اوزارا,اوزارا
زِينَةِ,زينة,زينة
فَقَذَفْنَٰهَا,فقذفناها,فقذفناها
فَكَذَٰلِكَ,فكذالك,فكذالك
أَلْقَى,قىقى,القى
وَإِلَٰهُ,اهلاه,والاه
فَنَسِىَ,فنسى,فنسى
يَرْجِعُ,يرجع,يرجع
هَٰرُونُ,هارون,هارون
فُتِنتُم,فتنتم,فتنتم
وَأَطِيعُوٓا۟,اطيعواا,واطيعوا
نَّبْرَحَ,نبرح,نبرح
عَٰكِفِينَ,عاكفين,عاكفين
يَرْجِعَ,يرجع,يرجع
يَٰهَٰرُونُ,ياهارون,ياهارون
رَأَيْتَهُمْ,رايتهم,رايتهم
ضَلُّوٓا۟,ضلوا,ضلوا
تَتَّبِعَنِ,تتبعن,تتبعن
أَفَعَصَيْتَ,افعصيت,افعصيت
يَبْنَؤُمَّ,يبنوم,يبنوم
تَأْخُذْ,تاخذ,تاخذ
بِلِحْيَتِى,بلحيتى,بلحيتى
بِرَأْسِىٓ,براسى,براسى
خَشِيتُ,خشيت,خشيت
تَقُولَ,تقول,تقول
فَرَّقْتَ,فرقت,فرقت
تَرْقُبْ,ترقب,ترقب
خَطْبُكَ,خطبك,خطبك
يَٰسَٰمِرِىُّ,ياسامرى,ياسامرى
بَصُرْتُ,بصرت,بصرت
يَبْصُرُوا۟,يبصروا,يبصروا
فَقَبَضْتُ,فقبضت,فقبضت
قَبْضَةً,قبضة,قبضة
أَثَرِ,اثر,اثر
فَنَبَذْتُهَا,فنبذتها,فنبذتها
مِسَاسَ,مساس,مساس
تُخْلَفَهُۥ,تخلفه,تخلفه
إِلَٰهِكَ,اهكهك,الاهك
ظَلْتَ,ظلت,ظلت
عَاكِفًا,عاكفا,عاكفا
لَّنُحَرِّقَنَّهُۥ,لنحرقنه,لنحرقنه
لَنَنسِفَنَّهُۥ,لننسفنه,لننسفنه
نَسْفًا,نسفا,نسفا
إِلَٰهُكُمُ,اهكمكم,الاهكم
يَحْمِلُ,يحمل,يحمل
وِزْرًا,زراا,وزرا
حِمْلًا,حملا,حملا
وَنَحْشُرُ,نحشرر,ونحشر
زُرْقًا,زرقا,زرقا
يَتَخَٰفَتُونَ,يتخافتون,يتخافتون
عَشْرًا,عشرا,عشرا
أَمْثَلُهُمْ,امثلهم,امثلهم
طَرِيقَةً,طريقة,طريقة
يَنسِفُهَا,ينسفها,ينسفها
فَيَذَرُهَا,فيذرها,فيذرها
قَاعًا,قاعا,قاعا
صَفْصَفًا,صفصفا,صفصفا
أَمْتًا,امتا,امتا
ٱلدَّاعِىَ,داعىعى,الداعى
عِوَجَ,عوج,عوج
وَخَشَعَتِ,خشعتت,وخشعت
ٱلْأَصْوَاتُ,اصواتات,الاصوات
هَمْسًا,همسا,همسا
تَنفَعُ,تنفع,تنفع
ٱلشَّفَٰعَةُ,شفاعةعة,الشفاعة
وَرَضِىَ,رضىى,ورضى
وَعَنَتِ,عنتت,وعنت
ٱلْوُجُوهُ,وجوهوه,الوجوه
لِلْحَىِّ,حىحى,للحى
ٱلْقَيُّومِ,قيوموم,القيوم
حَمَلَ,حمل,حمل
يَخَافُ,يخاف,يخاف
هَضْمًا,هضما,هضما
وَصَرَّفْنَا,صرفناا,وصرفنا
ٱلْوَعِيدِ,وعيديد,الوعيد
يُحْدِثُ,يحدث,يحدث
بِٱلْقُرْءَانِ,قرءانءان,بالقرءان
يُقْضَىٰٓ,يقضىا,يقضىا
وَحْيُهُۥ,حيهه,وحيه
زِدْنِى,زدنى,زدنى
عَهِدْنَآ,عهدنا,عهدنا
نَجِدْ,نجد,نجد
عَزْمًا,عزما,عزما
وَلِزَوْجِكَ,لزوجكك,ولزوجك
يُخْرِجَنَّكُمَا,يخرجنكما,يخرجنكما
فَتَشْقَىٰٓ,فتشقىا,فتشقىا
تَجُوعَ,تجوع,تجوع
تَعْرَىٰ,تعرىا,تعرىا
وَأَنَّكَ,انكك,وانك
تَظْمَؤُا۟,تظموا,تظموا
تَضْحَىٰ,تضحىا,تضحىا
أَدُلُّكَ,ادلك,ادلك
شَجَرَةِ,شجرة,شجرة
وَمُلْكٍ,ملكك,وملك
يَبْلَىٰ,يبلىا,يبلىا
فَأَكَلَا,فاكلا,فاكلا
فَبَدَتْ,فبدت,فبدت
وَعَصَىٰٓ,عصىاا,وعصىا
فَغَوَىٰ,فغوىا,فغوىا
ٱجْتَبَٰهُ,اجتباه,اجتباه
وَهَدَىٰ,هدىاا,وهدىا
ٱهْبِطَا,اهبطا,اهبطا
جَمِيعًۢا,جميعا,جميعا
يَشْقَىٰ,يشقىا,يشقىا
مَعِيشَةً,معيشة,معيشة
ضَنكًا,ضنكا,ضنكا
وَنَحْشُرُهُۥ,نحشرهه,ونحشره
حَشَرْتَنِىٓ,حشرتنى,حشرتنى
أَتَتْكَ,اتتك,اتتك
فَنَسِيتَهَا,فنسيتها,فنسيتها
تُنسَىٰ,تنسىا,تنسىا
أَسْرَفَ,اسرف,اسرف
يُؤْمِنۢ,يومن,يومن
مَسَٰكِنِهِمْ,مساكنهم,مساكنهم
لِزَامًا,لزاما,لزاما
طُلُوعِ,طلوع,طلوع
وَقَبْلَ,قبلل,وقبل
غُرُوبِهَا,غروبها,غروبها
ءَانَآئِ,ءاناي,ءاناي
وَأَطْرَافَ,اطرافف,واطراف
لَعَلَّكَ,لعلك,لعلك
زَهْرَةَ,زهرة,زهرة
لِنَفْتِنَهُمْ,لنفتنهم,لنفتنهم
وَرِزْقُ,رزقق,ورزق
أَهْلَكَ,اهلك,اهلك
نَسْـَٔلُكَ,نسـلك,نسـلك
نَرْزُقُكَ,نرزقك,نرزقك
يَأْتِينَا,ياتينا,ياتينا
بَيِّنَةُ,بينة,بينة
ٱلصُّحُفِ,صحفحف,الصحف
أَهْلَكْنَٰهُم,اهلكناهم,اهلكناهم
لَقَالُوا۟,لقالوا,لقالوا
أَرْسَلْتَ,ارسلت,ارسلت
فَنَتَّبِعَ,فنتبع,فنتبع
نَّذِلَّ,نذل,نذل
وَنَخْزَىٰ,نخزىاا,ونخزىا
مُّتَرَبِّصٌ,متربص,متربص
فَسَتَعْلَمُونَ,فستعلمون,فستعلمون
ٱلصِّرَٰطِ,صراطاط,الصراط
ٱلسَّوِىِّ,سوىوى,السوى
حِسَابُهُمْ,حسابهم,حسابهم
ذِكْرٍ,ذكر,ذكر
رَّبِّهِم,ربهم,ربهم
مُّحْدَثٍ,محدث,محدث
ٱسْتَمَعُوهُ,استمعوه,استمعوه
لَاهِيَةً,لاهية,لاهية
ٱلنَّجْوَى,نجوىوى,النجوى
أَفَتَأْتُونَ,افتاتون,افتاتون
تُبْصِرُونَ,تبصرون,تبصرون
أَحْلَٰمٍۭ,احلام,احلام
شَاعِرٌ,شاعر,شاعر
فَلْيَأْتِنَا,فلياتنا,فلياتنا
أَهْلَكْنَٰهَآ,اهلكناها,اهلكناها
أَفَهُمْ,افهم,افهم
جَعَلْنَٰهُمْ,جعلناهم,جعلناهم
صَدَقْنَٰهُمُ,صدقناهم,صدقناهم
ٱلْوَعْدَ,وعدعد,الوعد
فَأَنجَيْنَٰهُمْ,فانجيناهم,فانجيناهم
وَأَهْلَكْنَا,اهلكناا,واهلكنا
ذِكْرُكُمْ,ذكركم,ذكركم
قَصَمْنَا,قصمنا,قصمنا
ظَالِمَةً,ظالمة,ظالمة
أَحَسُّوا۟,احسوا,احسوا
بَأْسَنَآ,باسنا,باسنا
يَرْكُضُونَ,يركضون,يركضون
تَرْكُضُوا۟,تركضوا,تركضوا
وَٱرْجِعُوٓا۟,ارجعواا,وارجعوا
أُتْرِفْتُمْ,اترفتم,اترفتم
وَمَسَٰكِنِكُمْ,مساكنكمم,ومساكنكم
يَٰوَيْلَنَآ,ياويلنا,ياويلنا
زَالَت,زالت,زالت
تِّلْكَ,تلك,تلك
خَٰمِدِينَ,خامدين,خامدين
لَٰعِبِينَ,لاعبين,لاعبين
نَّتَّخِذَ,نتخذ,نتخذ
لَّٱتَّخَذْنَٰهُ,لاتخذناه,لاتخذناه
نَقْذِفُ,نقذف,نقذف
ٱلْبَٰطِلِ,باطلطل,الباطل
فَيَدْمَغُهُۥ,فيدمغه,فيدمغه
زَاهِقٌ,زاهق,زاهق
وَلَكُمُ,لكمم,ولكم
ٱلْوَيْلُ,ويليل,الويل
يَسْتَحْسِرُونَ,يستحسرون,يستحسرون
يُسَبِّحُونَ,يسبحون,يسبحون
يَفْتُرُونَ,يفترون,يفترون
يُنشِرُونَ,ينشرون,ينشرون
لَفَسَدَتَا,لفسدتا,لفسدتا
فَسُبْحَٰنَ,فسبحان,فسبحان
يُسْـَٔلُ,يسـل,يسـل
يُسْـَٔلُونَ,يسـلون,يسـلون
مَّعِىَ,معى,معى
وَذِكْرُ,ذكرر,وذكر
فَهُم,فهم,فهم
نُوحِىٓ,نوحى,نوحى
فَٱعْبُدُونِ,فاعبدون,فاعبدون
مُّكْرَمُونَ,مكرمون,مكرمون
يَسْبِقُونَهُۥ,يسبقونه,يسبقونه
يَشْفَعُونَ,يشفعون,يشفعون
ٱرْتَضَىٰ,ارتضىا,ارتضىا
خَشْيَتِهِۦ,خشيته,خشيته
مُشْفِقُونَ,مشفقون,مشفقون
يَقُلْ,يقل,يقل
فَذَٰلِكَ,فذالك,فذالك
نَجْزِيهِ,نجزيه,نجزيه
يَرَ,ير,ير
رَتْقًا,رتقا,رتقا
فَفَتَقْنَٰهُمَا,ففتقناهما,ففتقناهما
حَىٍّ,حى,حى
فِجَاجًا,فجاجا,فجاجا
سَقْفًا,سقفا,سقفا
مَّحْفُوظًا,محفوظا,محفوظا
ءَايَٰتِهَا,ءاياتها,ءاياتها
فَلَكٍ,فلك,فلك
يَسْبَحُونَ,يسبحون,يسبحون
ٱلْخُلْدَ,خلدلد,الخلد
مِّتَّ,مت,مت
فَهُمُ,فهم,فهم
ٱلْخَٰلِدُونَ,خالدونون,الخالدون
وَنَبْلُوكُم,نبلوكمم,ونبلوكم
وَٱلْخَيْرِ,خيرخير,والخير
رَءَاكَ,رءاك,رءاك
يَتَّخِذُونَكَ,يتخذونك,يتخذونك
أَهَٰذَا,اهاذا,اهاذا
ءَالِهَتَكُمْ,ءالهتكم,ءالهتكم
خُلِقَ,خلق,خلق
عَجَلٍ,عجل,عجل
تَسْتَعْجِلُونِ,تستعجلون,تستعجلون
يَكُفُّونَ,يكفون,يكفون
وُجُوهِهِمُ,جوههمم,وجوههم
فَتَبْهَتُهُمْ,فتبهتهم,فتبهتهم
رَدَّهَا,ردها,ردها
يَكْلَؤُكُم,يكلوكم,يكلوكم
تَمْنَعُهُم,تمنعهم,تمنعهم
