word,root
ذِكْرُ,ذِكْرُ,ذكر
رَحْمَتِ,رَحْمَتِ,رحمت
عَبْدَهُۥ,عَبْدَهُۥ,عبده
زَكَرِيَّآ,زَكَرِيَّآ,زكريا
نَادَىٰ,نَادَىٰ,نادىا
نِدَآءً,نِدَآءً,نداء
خَفِيًّا,خَفِيًّا,خفيا
وَهَنَ,َهَنََ,وهن
ٱلْعَظْمُ,ٱلْعَظْمُ,العظم
وَٱشْتَعَلَ,َٱشْتَعَلََ,واشتعل
ٱلرَّأْسُ,ٱلرَّأْسُ,الراس
شَيْبًا,شَيْبًا,شيبا
أَكُنۢ,أَكُنۢ,اكن
بِدُعَآئِكَ,بِدُعَآئِكَ,بدعايك
شَقِيًّا,شَقِيًّا,شقيا
خِفْتُ,خِفْتُ,خفت
ٱلْمَوَٰلِىَ,ٱلْمَوَٰلِىَ,الموالى
وَرَآءِى,َرَآءِىى,وراءى
وَكَانَتِ,َكَانَتِِ,وكانت
ٱمْرَأَتِى,ٱمْرَأَتِى,امراتى
عَاقِرًا,عَاقِرًا,عاقرا
فَهَبْ,فَهَبْ,فهب
يَرِثُنِى,يَرِثُنِى,يرثنى
وَيَرِثُ,َيَرِثُُ,ويرث
وَٱجْعَلْهُ,َٱجْعَلْهُُ,واجعله
رَضِيًّا,رَضِيًّا,رضيا
يَٰزَكَرِيَّآ,يَٰزَكَرِيَّآ,يازكريا
يَحْيَىٰ,يَحْيَىٰ,يحيىا
سَمِيًّا,سَمِيًّا,سميا
بَلَغْتُ,بَلَغْتُ,بلغت
عِتِيًّا,عِتِيًّا,عتيا
هَيِّنٌ,هَيِّنٌ,هين
خَلَقْتُكَ,خَلَقْتُكَ,خلقتك
لَيَالٍ,لَيَالٍ,ليال
سَوِيًّا,سَوِيًّا,سويا
فَخَرَجَ,فَخَرَجَ,فخرج
سَبِّحُوا۟,سَبِّحُوا۟,سبحوا
بُكْرَةً,بُكْرَةً,بكرة
وَعَشِيًّا,َعَشِيًّاا,وعشيا
يَٰيَحْيَىٰ,يَٰيَحْيَىٰ,يايحيىا
ٱلْحُكْمَ,ٱلْحُكْمَ,الحكم
صَبِيًّا,صَبِيًّا,صبيا
وَحَنَانًا,َحَنَانًاا,وحنانا
وَزَكَوٰةً,َزَكَوٰةًً,وزكواة
تَقِيًّا,تَقِيًّا,تقيا
وَبَرًّۢا,َبَرًّۢاا,وبرا
بِوَٰلِدَيْهِ,بِوَٰلِدَيْهِ,بوالديه
جَبَّارًا,جَبَّارًا,جبارا
عَصِيًّا,عَصِيًّا,عصيا
وَسَلَٰمٌ,َسَلَٰمٌٌ,وسلام
وُلِدَ,ُلِدََ,ولد
يُبْعَثُ,يُبْعَثُ,يبعث
حَيًّا,حَيًّا,حيا
وَٱذْكُرْ,َٱذْكُرْْ,واذكر
ٱنتَبَذَتْ,ٱنتَبَذَتْ,انتبذت
مَكَانًا,مَكَانًا,مكانا
شَرْقِيًّا,شَرْقِيًّا,شرقيا
فَٱتَّخَذَتْ,فَٱتَّخَذَتْ,فاتخذت
فَأَرْسَلْنَآ,فَأَرْسَلْنَآ,فارسلنا
رُوحَنَا,رُوحَنَا,روحنا
فَتَمَثَّلَ,فَتَمَثَّلَ,فتمثل
لِأَهَبَ,لِأَهَبَ,لاهب
زَكِيًّا,زَكِيًّا,زكيا
أَكُ,أَكُ,اك
بَغِيًّا,بَغِيًّا,بغيا
رَبُّكِ,رَبُّكِ,ربك
وَلِنَجْعَلَهُۥٓ,َلِنَجْعَلَهُۥٓٓ,ولنجعله
مَّقْضِيًّا,مَّقْضِيًّا,مقضيا
فَحَمَلَتْهُ,فَحَمَلَتْهُ,فحملته
فَٱنتَبَذَتْ,فَٱنتَبَذَتْ,فانتبذت
قَصِيًّا,قَصِيًّا,قصيا
فَأَجَآءَهَا,فَأَجَآءَهَا,فاجاءها
ٱلْمَخَاضُ,ٱلْمَخَاضُ,المخاض
جِذْعِ,جِذْعِ,جذع
ٱلنَّخْلَةِ,ٱلنَّخْلَةِ,النخلة
مِتُّ,مِتُّ,مت
نَسْيًا,نَسْيًا,نسيا
مَّنسِيًّا,مَّنسِيًّا,منسيا
فَنَادَىٰهَا,فَنَادَىٰهَا,فنادىاها
تَحْتِهَآ,تَحْتِهَآ,تحتها
تَحْزَنِى,تَحْزَنِى,تحزنى
تَحْتَكِ,تَحْتَكِ,تحتك
سَرِيًّا,سَرِيًّا,سريا
وَهُزِّىٓ,َهُزِّىٓٓ,وهزى
إِلَيْكِ,إِلَيْكِ,اليك
بِجِذْعِ,بِجِذْعِ,بجذع
تُسَٰقِطْ,تُسَٰقِطْ,تساقط
عَلَيْكِ,عَلَيْكِ,عليك
رُطَبًا,رُطَبًا,رطبا
جَنِيًّا,جَنِيًّا,جنيا
فَكُلِى,فَكُلِى,فكلى
وَٱشْرَبِى,َٱشْرَبِىى,واشربى
وَقَرِّى,َقَرِّىى,وقرى
تَرَيِنَّ,تَرَيِنَّ,ترين
ٱلْبَشَرِ,ٱلْبَشَرِ,البشر
فَقُولِىٓ,فَقُولِىٓ,فقولى
لِلرَّحْمَٰنِ,لِلرَّحْمَٰنِ,للرحمان
صَوْمًا,صَوْمًا,صوما
أُكَلِّمَ,أُكَلِّمَ,اكلم
إِنسِيًّا,إِنسِيًّا,انسيا
فَأَتَتْ,فَأَتَتْ,فاتت
قَوْمَهَا,قَوْمَهَا,قومها
تَحْمِلُهُۥ,تَحْمِلُهُۥ,تحمله
جِئْتِ,جِئْتِ,جيت
فَرِيًّا,فَرِيًّا,فريا
يَٰٓأُخْتَ,يَٰٓأُخْتَ,يااخت
أَبُوكِ,أَبُوكِ,ابوك
ٱمْرَأَ,ٱمْرَأَ,امرا
سَوْءٍ,سَوْءٍ,سوء
أُمُّكِ,أُمُّكِ,امك
فَأَشَارَتْ,فَأَشَارَتْ,فاشارت
نُكَلِّمُ,نُكَلِّمُ,نكلم
عَبْدُ,عَبْدُ,عبد
ءَاتَىٰنِىَ,ءَاتَىٰنِىَ,ءاتىانى
وَجَعَلَنِى,َجَعَلَنِىى,وجعلنى
نَبِيًّا,نَبِيًّا,نبيا
وَأَوْصَٰنِى,َأَوْصَٰنِىى,واوصانى
بِٱلصَّلَوٰةِ,بِٱلصَّلَوٰةِ,بالصلواة
وَٱلزَّكَوٰةِ,َٱلزَّكَوٰةِِ,والزكواة
بِوَٰلِدَتِى,بِوَٰلِدَتِى,بوالدتى
يَجْعَلْنِى,يَجْعَلْنِى,يجعلنى
وَٱلسَّلَٰمُ,َٱلسَّلَٰمُُ,والسلام
وُلِدتُّ,ُلِدتُُّ,ولدت
أَمُوتُ,أَمُوتُ,اموت
أُبْعَثُ,أُبْعَثُ,ابعث
وَلَدٍ,َلَدٍٍ,ولد
فَٱخْتَلَفَ,فَٱخْتَلَفَ,فاختلف
ٱلْأَحْزَابُ,ٱلْأَحْزَابُ,الاحزاب
بَيْنِهِمْ,بَيْنِهِمْ,بينهم
مَّشْهَدِ,مَّشْهَدِ,مشهد
أَسْمِعْ,أَسْمِعْ,اسمع
وَأَبْصِرْ,َأَبْصِرْْ,وابصر
يَأْتُونَنَا,يَأْتُونَنَا,ياتوننا
وَأَنذِرْهُمْ,َأَنذِرْهُمْْ,وانذرهم
ٱلْحَسْرَةِ,ٱلْحَسْرَةِ,الحسرة
غَفْلَةٍ,غَفْلَةٍ,غفلة
نَرِثُ,نَرِثُ,نرث
وَإِلَيْنَا,َإِلَيْنَاا,والينا
صِدِّيقًا,صِدِّيقًا,صديقا
نَّبِيًّا,نَّبِيًّا,نبيا
تَعْبُدُ,تَعْبُدُ,تعبد
يُبْصِرُ,يُبْصِرُ,يبصر
جَآءَنِى,جَآءَنِى,جاءنى
يَأْتِكَ,يَأْتِكَ,ياتك
فَٱتَّبِعْنِىٓ,فَٱتَّبِعْنِىٓ,فاتبعنى
أَهْدِكَ,أَهْدِكَ,اهدك
تَعْبُدِ,تَعْبُدِ,تعبد
يَمَسَّكَ,يَمَسَّكَ,يمسك
لِلشَّيْطَٰنِ,لِلشَّيْطَٰنِ,للشيطان
أَرَاغِبٌ,أَرَاغِبٌ,اراغب
ءَالِهَتِى,ءَالِهَتِى,ءالهتى
تَنتَهِ,تَنتَهِ,تنته
لَأَرْجُمَنَّكَ,لَأَرْجُمَنَّكَ,لارجمنك
وَٱهْجُرْنِى,َٱهْجُرْنِىى,واهجرنى
مَلِيًّا,مَلِيًّا,مليا
سَأَسْتَغْفِرُ,سَأَسْتَغْفِرُ,ساستغفر
حَفِيًّا,حَفِيًّا,حفيا
وَأَعْتَزِلُكُمْ,َأَعْتَزِلُكُمْْ,واعتزلكم
وَأَدْعُوا۟,َأَدْعُوا۟۟,وادعوا
أَلَّآ,أَلَّآ,الا
بِدُعَآءِ,بِدُعَآءِ,بدعاء
ٱعْتَزَلَهُمْ,ٱعْتَزَلَهُمْ,اعتزلهم
وَهَبْنَا,َهَبْنَاا,وهبنا
رَّحْمَتِنَا,رَّحْمَتِنَا,رحمتنا
لِسَانَ,لِسَانَ,لسان
مُخْلَصًا,مُخْلَصًا,مخلصا
وَنَٰدَيْنَٰهُ,َنَٰدَيْنَٰهُُ,وناديناه
جَانِبِ,جَانِبِ,جانب
ٱلطُّورِ,ٱلطُّورِ,الطور
ٱلْأَيْمَنِ,ٱلْأَيْمَنِ,الايمن
وَقَرَّبْنَٰهُ,َقَرَّبْنَٰهُُ,وقربناه
رَّحْمَتِنَآ,رَّحْمَتِنَآ,رحمتنا
صَادِقَ,صَادِقَ,صادق
ٱلْوَعْدِ,ٱلْوَعْدِ,الوعد
مَرْضِيًّا,مَرْضِيًّا,مرضيا
إِدْرِيسَ,إِدْرِيسَ,ادريس
وَرَفَعْنَٰهُ,َرَفَعْنَٰهُُ,ورفعناه
وَإِسْرَٰٓءِيلَ,َإِسْرَٰٓءِيلََ,واسراءيل
وَٱجْتَبَيْنَآ,َٱجْتَبَيْنَآٓ,واجتبينا
خَرُّوا۟,خَرُّوا۟,خروا
وَبُكِيًّا,َبُكِيًّاا,وبكيا
أَضَاعُوا۟,أَضَاعُوا۟,اضاعوا
يَلْقَوْنَ,يَلْقَوْنَ,يلقون
غَيًّا,غَيًّا,غيا
وَءَامَنَ,َءَامَنََ,وءامن
عِبَادَهُۥ,عِبَادَهُۥ,عباده
وَعْدُهُۥ,َعْدُهُۥۥ,وعده
مَأْتِيًّا,مَأْتِيًّا,ماتيا
لَغْوًا,لَغْوًا,لغوا
رِزْقُهُمْ,رِزْقُهُمْ,رزقهم
نُورِثُ,نُورِثُ,نورث
نَتَنَزَّلُ,نَتَنَزَّلُ,نتنزل
بِأَمْرِ,بِأَمْرِ,بامر
أَيْدِينَا,أَيْدِينَا,ايدينا
خَلْفَنَا,خَلْفَنَا,خلفنا
نَسِيًّا,نَسِيًّا,نسيا
وَٱصْطَبِرْ,َٱصْطَبِرْْ,واصطبر
لِعِبَٰدَتِهِۦ,لِعِبَٰدَتِهِۦ,لعبادته
لَسَوْفَ,لَسَوْفَ,لسوف
أُخْرَجُ,أُخْرَجُ,اخرج
يَذْكُرُ,يَذْكُرُ,يذكر
لَنَحْشُرَنَّهُمْ,لَنَحْشُرَنَّهُمْ,لنحشرنهم
وَٱلشَّيَٰطِينَ,َٱلشَّيَٰطِينََ,والشياطين
لَنُحْضِرَنَّهُمْ,لَنُحْضِرَنَّهُمْ,لنحضرنهم
حَوْلَ,حَوْلَ,حول
جِثِيًّا,جِثِيًّا,جثيا
لَنَنزِعَنَّ,لَنَنزِعَنَّ,لننزعن
شِيعَةٍ,شِيعَةٍ,شيعة
صِلِيًّا,صِلِيًّا,صليا
وَارِدُهَا,َارِدُهَاا,واردها
حَتْمًا,حَتْمًا,حتما
وَّنَذَرُ,َّنَذَرُُ,ونذر
مَّقَامًا,مَّقَامًا,مقاما
نَدِيًّا,نَدِيًّا,نديا
قَبْلَهُم,قَبْلَهُم,قبلهم
وَرِءْيًا,َرِءْيًاا,ورءيا
ٱلضَّلَٰلَةِ,ٱلضَّلَٰلَةِ,الضلالة
فَلْيَمْدُدْ,فَلْيَمْدُدْ,فليمدد
مَدًّا,مَدًّا,مدا
رَأَوْا۟,رَأَوْا۟,راوا
يُوعَدُونَ,يُوعَدُونَ,يوعدون
فَسَيَعْلَمُونَ,فَسَيَعْلَمُونَ,فسيعلمون
وَأَضْعَفُ,َأَضْعَفُُ,واضعف
جُندًا,جُندًا,جندا
وَيَزِيدُ,َيَزِيدُُ,ويزيد
ٱهْتَدَوْا۟,ٱهْتَدَوْا۟,اهتدوا
مَّرَدًّا,مَّرَدًّا,مردا
أَفَرَءَيْتَ,أَفَرَءَيْتَ,افرءيت
لَأُوتَيَنَّ,لَأُوتَيَنَّ,لاوتين
أَطَّلَعَ,أَطَّلَعَ,اطلع
كَلَّا,كَلَّا,كلا
وَنَمُدُّ,َنَمُدُُّ,ونمد
وَنَرِثُهُۥ,َنَرِثُهُۥۥ,ونرثه
وَيَأْتِينَا,َيَأْتِينَاا,وياتينا
فَرْدًا,فَرْدًا,فردا
وَٱتَّخَذُوا۟,َٱتَّخَذُوا۟۟,واتخذوا
لِّيَكُونُوا۟,لِّيَكُونُوا۟,ليكونوا
عِزًّا,عِزًّا,عزا
سَيَكْفُرُونَ,سَيَكْفُرُونَ,سيكفرون
بِعِبَادَتِهِمْ,بِعِبَادَتِهِمْ,بعبادتهم
وَيَكُونُونَ,َيَكُونُونََ,ويكونون
ضِدًّا,ضِدًّا,ضدا
تَؤُزُّهُمْ,تَؤُزُّهُمْ,توزهم
أَزًّا,أَزًّا,ازا
تَعْجَلْ,تَعْجَلْ,تعجل
نَعُدُّ,نَعُدُّ,نعد
عَدًّا,عَدًّا,عدا
نَحْشُرُ,نَحْشُرُ,نحشر
وَفْدًا,َفْدًاا,وفدا
وَنَسُوقُ,َنَسُوقُُ,ونسوق
وِرْدًا,ِرْدًاا,وردا
ٱلشَّفَٰعَةَ,ٱلشَّفَٰعَةَ,الشفاعة
جِئْتُمْ,جِئْتُمْ,جيتم
إِدًّا,إِدًّا,ادا
تَكَادُ,تَكَادُ,تكاد
يَتَفَطَّرْنَ,يَتَفَطَّرْنَ,يتفطرن
وَتَنشَقُّ,َتَنشَقُُّ,وتنشق
وَتَخِرُّ,َتَخِرُُّ,وتخر
هَدًّا,هَدًّا,هدا
دَعَوْا۟,دَعَوْا۟,دعوا
يَنۢبَغِى,يَنۢبَغِى,ينبغى
ءَاتِى,ءَاتِى,ءاتى
أَحْصَىٰهُمْ,أَحْصَىٰهُمْ,احصىاهم
وَعَدَّهُمْ,َعَدَّهُمْْ,وعدهم
وَكُلُّهُمْ,َكُلُّهُمْْ,وكلهم
ءَاتِيهِ,ءَاتِيهِ,ءاتيه
سَيَجْعَلُ,سَيَجْعَلُ,سيجعل
وُدًّا,ُدًّاا,ودا
يَسَّرْنَٰهُ,يَسَّرْنَٰهُ,يسرناه
بِلِسَانِكَ,بِلِسَانِكَ,بلسانك
لِتُبَشِّرَ,لِتُبَشِّرَ,لتبشر
وَتُنذِرَ,َتُنذِرََ,وتنذر
لُّدًّا,لُّدًّا,لدا
تُحِسُّ,تُحِسُّ,تحس
تَسْمَعُ,تَسْمَعُ,تسمع
رِكْزًۢا,رِكْزًۢا,ركزا
طه,طه,طه
لِتَشْقَىٰٓ,لِتَشْقَىٰٓ,لتشقىا
تَذْكِرَةً,تَذْكِرَةً,تذكرة
يَخْشَىٰ,يَخْشَىٰ,يخشىا
وَٱلسَّمَٰوَٰتِ,َٱلسَّمَٰوَٰتِِ,والسماوات
ٱلْعُلَى,ٱلْعُلَى,العلى
تَحْتَ,تَحْتَ,تحت
ٱلثَّرَىٰ,ٱلثَّرَىٰ,الثرىا
ٱلسِّرَّ,ٱلسِّرَّ,السر
وَأَخْفَى,َأَخْفَىى,واخفى
وَهَلْ,َهَلْْ,وهل
أَتَىٰكَ,أَتَىٰكَ,اتىاك
حَدِيثُ,حَدِيثُ,حديث
لِأَهْلِهِ,لِأَهْلِهِ,لاهله
ٱمْكُثُوٓا۟,ٱمْكُثُوٓا۟,امكثوا
ءَانَسْتُ,ءَانَسْتُ,ءانست
ءَاتِيكُم,ءَاتِيكُم,ءاتيكم
بِقَبَسٍ,بِقَبَسٍ,بقبس
أَتَىٰهَا,أَتَىٰهَا,اتىاها
نُودِىَ,نُودِىَ,نودى
فَٱخْلَعْ,فَٱخْلَعْ,فاخلع
نَعْلَيْكَ,نَعْلَيْكَ,نعليك
بِٱلْوَادِ,بِٱلْوَادِ,بالواد
ٱلْمُقَدَّسِ,ٱلْمُقَدَّسِ,المقدس
طُوًى,طُوًى,طوى
ٱخْتَرْتُكَ,ٱخْتَرْتُكَ,اخترتك
فَٱسْتَمِعْ,فَٱسْتَمِعْ,فاستمع
إِنَّنِىٓ,إِنَّنِىٓ,اننى
فَٱعْبُدْنِى,فَٱعْبُدْنِى,فاعبدنى
لِذِكْرِىٓ,لِذِكْرِىٓ,لذكرى
ءَاتِيَةٌ,ءَاتِيَةٌ,ءاتية
أَكَادُ,أَكَادُ,اكاد
أُخْفِيهَا,أُخْفِيهَا,اخفيها
لِتُجْزَىٰ,لِتُجْزَىٰ,لتجزىا
تَسْعَىٰ,تَسْعَىٰ,تسعىا
يَصُدَّنَّكَ,يَصُدَّنَّكَ,يصدنك
فَتَرْدَىٰ,فَتَرْدَىٰ,فتردىا
بِيَمِينِكَ,بِيَمِينِكَ,بيمينك
عَصَاىَ,عَصَاىَ,عصاى
أَتَوَكَّؤُا۟,أَتَوَكَّؤُا۟,اتوكوا
وَأَهُشُّ,َأَهُشُُّ,واهش
غَنَمِى,غَنَمِى,غنمى
وَلِىَ,َلِىََ,ولى
مَـَٔارِبُ,مَـَٔارِبُ,مـارب
أَلْقِهَا,أَلْقِهَا,القها
فَأَلْقَىٰهَا,فَأَلْقَىٰهَا,فالقىاها
حَيَّةٌ,حَيَّةٌ,حية
خُذْهَا,خُذْهَا,خذها
سَنُعِيدُهَا,سَنُعِيدُهَا,سنعيدها
سِيرَتَهَا,سِيرَتَهَا,سيرتها
ٱلْأُولَىٰ,ٱلْأُولَىٰ,الاولىا
وَٱضْمُمْ,َٱضْمُمْْ,واضمم
جَنَاحِكَ,جَنَاحِكَ,جناحك
تَخْرُجْ,تَخْرُجْ,تخرج
بَيْضَآءَ,بَيْضَآءَ,بيضاء
لِنُرِيَكَ,لِنُرِيَكَ,لنريك
ٱلْكُبْرَى,ٱلْكُبْرَى,الكبرى
طَغَىٰ,طَغَىٰ,طغىا
ٱشْرَحْ,ٱشْرَحْ,اشرح
صَدْرِى,صَدْرِى,صدرى
وَيَسِّرْ,َيَسِّرْْ,ويسر
وَٱحْلُلْ,َٱحْلُلْْ,واحلل
عُقْدَةً,عُقْدَةً,عقدة
لِّسَانِى,لِّسَانِى,لسانى
يَفْقَهُوا۟,يَفْقَهُوا۟,يفقهوا
قَوْلِى,قَوْلِى,قولى
وَزِيرًا,َزِيرًاا,وزيرا
ٱشْدُدْ,ٱشْدُدْ,اشدد
أَزْرِى,أَزْرِى,ازرى
وَأَشْرِكْهُ,َأَشْرِكْهُُ,واشركه
كَىْ,كَىْ,كى
نُسَبِّحَكَ,نُسَبِّحَكَ,نسبحك
وَنَذْكُرَكَ,َنَذْكُرَكََ,ونذكرك
بِنَا,بِنَا,بنا
أُوتِيتَ,أُوتِيتَ,اوتيت
سُؤْلَكَ,سُؤْلَكَ,سولك
مَنَنَّا,مَنَنَّا,مننا
أُخْرَىٰٓ,أُخْرَىٰٓ,اخرىا
أُمِّكَ,أُمِّكَ,امك
ٱقْذِفِيهِ,ٱقْذِفِيهِ,اقذفيه
ٱلتَّابُوتِ,ٱلتَّابُوتِ,التابوت
فَٱقْذِفِيهِ,فَٱقْذِفِيهِ,فاقذفيه
فَلْيُلْقِهِ,فَلْيُلْقِهِ,فليلقه
ٱلْيَمُّ,ٱلْيَمُّ,اليم
بِٱلسَّاحِلِ,بِٱلسَّاحِلِ,بالساحل
يَأْخُذْهُ,يَأْخُذْهُ,ياخذه
وَعَدُوٌّ,َعَدُوٌٌّ,وعدو
وَأَلْقَيْتُ,َأَلْقَيْتُُ,والقيت
مَحَبَّةً,مَحَبَّةً,محبة
وَلِتُصْنَعَ,َلِتُصْنَعََ,ولتصنع
عَيْنِىٓ,عَيْنِىٓ,عينى
تَمْشِىٓ,تَمْشِىٓ,تمشى
أُخْتُكَ,أُخْتُكَ,اختك
فَتَقُولُ,فَتَقُولُ,فتقول
أَدُلُّكُمْ,أَدُلُّكُمْ,ادلكم
يَكْفُلُهُۥ,يَكْفُلُهُۥ,يكفله
فَرَجَعْنَٰكَ,فَرَجَعْنَٰكَ,فرجعناك
تَقَرَّ,تَقَرَّ,تقر
عَيْنُهَا,عَيْنُهَا,عينها
تَحْزَنَ,تَحْزَنَ,تحزن
وَقَتَلْتَ,َقَتَلْتََ,وقتلت
فَنَجَّيْنَٰكَ,فَنَجَّيْنَٰكَ,فنجيناك
وَفَتَنَّٰكَ,َفَتَنَّٰكََ,وفتناك
فُتُونًا,فُتُونًا,فتونا
فَلَبِثْتَ,فَلَبِثْتَ,فلبثت
قَدَرٍ,قَدَرٍ,قدر
وَٱصْطَنَعْتُكَ,َٱصْطَنَعْتُكََ,واصطنعتك
وَأَخُوكَ,َأَخُوكََ,واخوك
تَنِيَا,تَنِيَا,تنيا
ٱذْهَبَآ,ٱذْهَبَآ,اذهبا
فَقُولَا,فَقُولَا,فقولا
لَّيِّنًا,لَّيِّنًا,لينا
لَّعَلَّهُۥ,لَّعَلَّهُۥ,لعله
نَخَافُ,نَخَافُ,نخاف
يَفْرُطَ,يَفْرُطَ,يفرط
يَطْغَىٰ,يَطْغَىٰ,يطغىا
تَخَافَآ,تَخَافَآ,تخافا
مَعَكُمَآ,مَعَكُمَآ,معكما
أَسْمَعُ,أَسْمَعُ,اسمع
وَأَرَىٰ,َأَرَىٰٰ,وارىا
فَأْتِيَاهُ,فَأْتِيَاهُ,فاتياه
فَقُولَآ,فَقُولَآ,فقولا
رَسُولَا,رَسُولَا,رسولا
رَّبُّكُمَا,رَّبُّكُمَا,ربكما
أَعْطَىٰ,أَعْطَىٰ,اعطىا
خَلْقَهُۥ,خَلْقَهُۥ,خلقه
يَنسَى,يَنسَى,ينسى
مَهْدًا,مَهْدًا,مهدا
وَسَلَكَ,َسَلَكََ,وسلك
سُبُلًا,سُبُلًا,سبلا
نَّبَاتٍ,نَّبَاتٍ,نبات
شَتَّىٰ,شَتَّىٰ,شتىا
وَٱرْعَوْا۟,َٱرْعَوْا۟۟,وارعوا
أَنْعَٰمَكُمْ,أَنْعَٰمَكُمْ,انعامكم
ٱلنُّهَىٰ,ٱلنُّهَىٰ,النهىا
نُعِيدُكُمْ,نُعِيدُكُمْ,نعيدكم
نُخْرِجُكُمْ,نُخْرِجُكُمْ,نخرجكم
أَرَيْنَٰهُ,أَرَيْنَٰهُ,اريناه
فَكَذَّبَ,فَكَذَّبَ,فكذب
وَأَبَىٰ,َأَبَىٰٰ,وابىا
لِتُخْرِجَنَا,لِتُخْرِجَنَا,لتخرجنا
أَرْضِنَا,أَرْضِنَا,ارضنا
بِسِحْرِكَ,بِسِحْرِكَ,بسحرك
فَلَنَأْتِيَنَّكَ,فَلَنَأْتِيَنَّكَ,فلناتينك
وَبَيْنَكَ,َبَيْنَكََ,وبينك
مَوْعِدًا,مَوْعِدًا,موعدا
نُخْلِفُهُۥ,نُخْلِفُهُۥ,نخلفه
سُوًى,سُوًى,سوى
مَوْعِدُكُمْ,مَوْعِدُكُمْ,موعدكم
ٱلزِّينَةِ,ٱلزِّينَةِ,الزينة
يُحْشَرَ,يُحْشَرَ,يحشر
فَجَمَعَ,فَجَمَعَ,فجمع
كَيْدَهُۥ,كَيْدَهُۥ,كيده
أَتَىٰ,أَتَىٰ,اتىا
وَيْلَكُمْ,َيْلَكُمْْ,ويلكم
تَفْتَرُوا۟,تَفْتَرُوا۟,تفتروا
فَيُسْحِتَكُم,فَيُسْحِتَكُم,فيسحتكم
خَابَ,خَابَ,خاب
فَتَنَٰزَعُوٓا۟,فَتَنَٰزَعُوٓا۟,فتنازعوا
أَمْرَهُم,أَمْرَهُم,امرهم
ٱلنَّجْوَىٰ,ٱلنَّجْوَىٰ,النجوىا
هَٰذَٰنِ,هَٰذَٰنِ,هاذان
لَسَٰحِرَٰنِ,لَسَٰحِرَٰنِ,لساحران
يُرِيدَانِ,يُرِيدَانِ,يريدان
يُخْرِجَاكُم,يُخْرِجَاكُم,يخرجاكم
أَرْضِكُم,أَرْضِكُم,ارضكم
بِسِحْرِهِمَا,بِسِحْرِهِمَا,بسحرهما
وَيَذْهَبَا,َيَذْهَبَاا,ويذهبا
بِطَرِيقَتِكُمُ,بِطَرِيقَتِكُمُ,بطريقتكم
ٱلْمُثْلَىٰ,ٱلْمُثْلَىٰ,المثلىا
فَأَجْمِعُوا۟,فَأَجْمِعُوا۟,فاجمعوا
كَيْدَكُمْ,كَيْدَكُمْ,كيدكم
ٱئْتُوا۟,ٱئْتُوا۟,ايتوا
أَفْلَحَ,أَفْلَحَ,افلح
ٱسْتَعْلَىٰ,ٱسْتَعْلَىٰ,استعلىا
أَلْقَىٰ,أَلْقَىٰ,القىا
حِبَالُهُمْ,حِبَالُهُمْ,حبالهم
وَعِصِيُّهُمْ,َعِصِيُّهُمْْ,وعصيهم
يُخَيَّلُ,يُخَيَّلُ,يخيل
سِحْرِهِمْ,سِحْرِهِمْ,سحرهم
فَأَوْجَسَ,فَأَوْجَسَ,فاوجس
وَأَلْقِ,َأَلْقِِ,والق
يَمِينِكَ,يَمِينِكَ,يمينك
تَلْقَفْ,تَلْقَفْ,تلقف
صَنَعُوٓا۟,صَنَعُوٓا۟,صنعوا
كَيْدُ,كَيْدُ,كيد
ٱلسَّاحِرُ,ٱلسَّاحِرُ,الساحر
فَأُلْقِىَ,فَأُلْقِىَ,فالقى
ءَامَنتُمْ,ءَامَنتُمْ,ءامنتم
لَكَبِيرُكُمُ,لَكَبِيرُكُمُ,لكبيركم
فَلَأُقَطِّعَنَّ,فَلَأُقَطِّعَنَّ,فلاقطعن
وَلَأُصَلِّبَنَّكُمْ,َلَأُصَلِّبَنَّكُمْْ,ولاصلبنكم
جُذُوعِ,جُذُوعِ,جذوع
وَلَتَعْلَمُنَّ,َلَتَعْلَمُنََّ,ولتعلمن
أَيُّنَآ,أَيُّنَآ,اينا
وَأَبْقَىٰ,َأَبْقَىٰٰ,وابقىا
نُّؤْثِرَكَ,نُّؤْثِرَكَ,نوثرك
فَطَرَنَا,فَطَرَنَا,فطرنا
فَٱقْضِ,فَٱقْضِ,فاقض
قَاضٍ,قَاضٍ,قاض
تَقْضِى,تَقْضِى,تقضى
بِرَبِّنَا,بِرَبِّنَا,بربنا
خَطَٰيَٰنَا,خَطَٰيَٰنَا,خطايانا
أَكْرَهْتَنَا,أَكْرَهْتَنَا,اكرهتنا
ٱلسِّحْرِ,ٱلسِّحْرِ,السحر
وَأَبْقَىٰٓ,َأَبْقَىٰٓٓ,وابقىا
مُجْرِمًا,مُجْرِمًا,مجرما
يَأْتِهِۦ,يَأْتِهِۦ,ياته
ٱلدَّرَجَٰتُ,ٱلدَّرَجَٰتُ,الدرجات
ٱلْعُلَىٰ,ٱلْعُلَىٰ,العلىا
تَزَكَّىٰ,تَزَكَّىٰ,تزكىا
أَسْرِ,أَسْرِ,اسر
بِعِبَادِى,بِعِبَادِى,بعبادى
فَٱضْرِبْ,فَٱضْرِبْ,فاضرب
يَبَسًا,يَبَسًا,يبسا
تَخَٰفُ,تَخَٰفُ,تخاف
دَرَكًا,دَرَكًا,دركا
تَخْشَىٰ,تَخْشَىٰ,تخشىا
بِجُنُودِهِۦ,بِجُنُودِهِۦ,بجنوده
