word,root
مَّعْدُودٍ,عدد,معدود
تَكَلَّمُ,كلم,تكلم
فَمِنْهُمْ,فمن,فمنهم
شَقِىٌّ,شقى,شقى
وَسَعِيدٌ,سعد,وسعيد
شَقُوا۟,شقا,شقوا
زَفِيرٌ,زفر,زفير
وَشَهِيقٌ,شهق,وشهيق
دَامَتِ,دمت,دامت
فَعَّالٌ,فعل,فعال
سُعِدُوا۟,سعد,سعدوا
عَطَآءً,عطء,عطاء
مَجْذُوذٍ,جذذ,مجذوذ
يَعْبُدُونَ,عبد,يعبدون
ءَابَآؤُهُم,ءاباو,ءاباوهم
لَمُوَفُّوهُمْ,وفو,لموفوهم
مَنقُوصٍ,نقص,منقوص
فَٱخْتُلِفَ,خلف,فاختلف
لَيُوَفِّيَنَّهُمْ,ليف,ليوفينهم
فَٱسْتَقِمْ,سقم,فاستقم
أُمِرْتَ,امر,امرت
تَطْغَوْا۟,تطغ,تطغوا
تَرْكَنُوٓا۟,ترك,تركنوا
فَتَمَسَّكُمُ,تمس,فتمسكم
تُنصَرُونَ,نصر,تنصرون
وَأَقِمِ,وقم,واقم
طَرَفَىِ,طرفى,طرفى
وَزُلَفًا,زلف,وزلفا
ٱلْحَسَنَٰتِ,حسن,الحسنات
يُذْهِبْنَ,ذهب,يذهبن
لِلذَّٰكِرِينَ,ذكر,للذاكرين
ٱلْقُرُونِ,قرن,القرون
بَقِيَّةٍ,بقة,بقية
ٱلْفَسَادِ,فسد,الفساد
أُتْرِفُوا۟,ترف,اترفوا
لِيُهْلِكَ,يهل,ليهلك
لَجَعَلَ,جعل,لجعل
مُخْتَلِفِينَ,خلف,مختلفين
وَلِذَٰلِكَ,لذل,ولذالك
خَلَقَهُمْ,خلق,خلقهم
كَلِمَةُ,كلم,كلمة
ٱلْجِنَّةِ,جنة,الجنة
نَّقُصُّ,نقص,نقص
نُثَبِّتُ,نثب,نثبت
فُؤَادَكَ,فدك,فوادك
وَجَآءَكَ,وجء,وجاءك
عَٰمِلُونَ,عمل,عاملون
وَٱنتَظِرُوٓا۟,نظر,وانتظروا
غَيْبُ,غيب,غيب
يُرْجَعُ,رجع,يرجع
فَٱعْبُدْهُ,عبد,فاعبده
ٱلْمُبِينِ,بين,المبين
قُرْءَٰنًا,قرء,قرءانا
عَرَبِيًّا,عرب,عربيا
ٱلْقَصَصِ,قصص,القصص
يُوسُفُ,وسف,يوسف
يَٰٓأَبَتِ,ياب,ياابت
رَأَيْتُ,ريت,رايت
أَحَدَ,احد,احد
رَأَيْتُهُمْ,ريت,رايتهم
تَقْصُصْ,قصص,تقصص
رُءْيَاكَ,رءا,رءياك
إِخْوَتِكَ,اخت,اخوتك
فَيَكِيدُوا۟,يكد,فيكيدوا
كَيْدًا,كيد,كيدا
لِلْإِنسَٰنِ,انس,للانسان
يَجْتَبِيكَ,جبي,يجتبيك
وَيُعَلِّمُكَ,علم,ويعلمك
تَأْوِيلِ,اول,تاويل
ٱلْأَحَادِيثِ,حاديث,الاحاديث
وَيُتِمُّ,يتم,ويتم
أَتَمَّهَا,اتم,اتمها
أَبَوَيْكَ,ابي,ابويك
يُوسُفَ,وسف,يوسف
وَإِخْوَتِهِۦٓ,وخت,واخوته
لِّلسَّآئِلِينَ,سيل,للسايلين
لَيُوسُفُ,وسف,ليوسف
وَأَخُوهُ,وخه,واخوه
أَحَبُّ,احب,احب
أَبِينَا,ابي,ابينا
عُصْبَةٌ,عصب,عصبة
أَبَانَا,ابا,ابانا
ٱقْتُلُوا۟,قتل,اقتلوا
ٱطْرَحُوهُ,طرحو,اطرحوه
أَرْضًا,ارض,ارضا
يَخْلُ,يخل,يخل
أَبِيكُمْ,ابي,ابيكم
وَتَكُونُوا۟,تكو,وتكونوا
صَٰلِحِينَ,صلح,صالحين
قَآئِلٌ,قيل,قايل
وَأَلْقُوهُ,قوه,والقوه
غَيَٰبَتِ,غيب,غيابت
ٱلْجُبِّ,لجب,الجب
يَلْتَقِطْهُ,لقط,يلتقطه
ٱلسَّيَّارَةِ,سير,السيارة
فَٰعِلِينَ,فعل,فاعلين
يَٰٓأَبَانَا,ياب,ياابانا
تَأْمَ۫نَّا,تام,تامنا
لَنَٰصِحُونَ,نصح,لناصحون
أَرْسِلْهُ,رسل,ارسله
غَدًا,غدا,غدا
يَرْتَعْ,رتع,يرتع
وَيَلْعَبْ,لعب,ويلعب
لَحَٰفِظُونَ,حفظ,لحافظون
لَيَحْزُنُنِىٓ,حزننى,ليحزننى
تَذْهَبُوا۟,ذهب,تذهبوا
وَأَخَافُ,اخف,واخاف
يَأْكُلَهُ,يكل,ياكله
ٱلذِّئْبُ,ذيب,الذيب
أَكَلَهُ,اكل,اكله
ذَهَبُوا۟,ذهب,ذهبوا
وَأَجْمَعُوٓا۟,جمع,واجمعوا
يَجْعَلُوهُ,جعلو,يجعلوه
لَتُنَبِّئَنَّهُم,تنب,لتنبينهم
بِأَمْرِهِمْ,بمر,بامرهم
وَجَآءُوٓ,جءو,وجاءو
أَبَاهُمْ,ابا,اباهم
عِشَآءً,عشء,عشاء
يَبْكُونَ,يبك,يبكون
يَٰٓأَبَانَآ,ياب,ياابانا
ذَهَبْنَا,ذهب,ذهبنا
نَسْتَبِقُ,تبق,نستبق
وَتَرَكْنَا,وتر,وتركنا
مَتَٰعِنَا,تاع,متاعنا
فَأَكَلَهُ,فكل,فاكله
بِمُؤْمِنٍ,بمم,بمومن
قَمِيصِهِۦ,قمص,قميصه
بِدَمٍ,بدم,بدم
كَذِبٍ,كذب,كذب
سَوَّلَتْ,سول,سولت
أَنفُسُكُمْ,نفس,انفسكم
فَصَبْرٌ,صبر,فصبر
جَمِيلٌ,جمل,جميل
ٱلْمُسْتَعَانُ,ستع,المستعان
تَصِفُونَ,تصف,تصفون
وَجَآءَتْ,وجء,وجاءت
سَيَّارَةٌ,سير,سيارة
فَأَرْسَلُوا۟,رسل,فارسلوا
وَارِدَهُمْ,ورد,واردهم
فَأَدْلَىٰ,دلى,فادلىا
دَلْوَهُۥ,دله,دلوه
يَٰبُشْرَىٰ,شرى,يابشرىا
وَأَسَرُّوهُ,سرو,واسروه
بِضَٰعَةً,بضع,بضاعة
وَشَرَوْهُ,شرو,وشروه
بِثَمَنٍۭ,بثم,بثمن
بَخْسٍ,بخس,بخس
دَرَٰهِمَ,درا,دراهم
مَعْدُودَةٍ,عدد,معدودة
ٱلزَّٰهِدِينَ,زهد,الزاهدين
مِّصْرَ,مصر,مصر
لِٱمْرَأَتِهِۦٓ,لمر,لامراته
أَكْرِمِى,كرمى,اكرمى
مَثْوَىٰهُ,ثوى,مثوىاه
يَنفَعَنَآ,نفع,ينفعنا
نَتَّخِذَهُۥ,تخذ,نتخذه
مَكَّنَّا,كنا,مكنا
لِيُوسُفَ,وسف,ليوسف
وَلِنُعَلِّمَهُۥ,علم,ولنعلمه
غَالِبٌ,غلب,غالب
أَشُدَّهُۥٓ,اشد,اشده
وَعِلْمًا,وعل,وعلما
وَرَٰوَدَتْهُ,رود,وراودته
بَيْتِهَا,بيت,بيتها
وَغَلَّقَتِ,غلق,وغلقت
ٱلْأَبْوَٰبَ,بوب,الابواب
هَيْتَ,هيت,هيت
مَعَاذَ,عاذ,معاذ
مَثْوَاىَ,ثوى,مثواى
هَمَّتْ,همت,همت
وَهَمَّ,وهم,وهم
رَّءَا,رءا,رءا
بُرْهَٰنَ,بره,برهان
لِنَصْرِفَ,صرف,لنصرف
وَٱلْفَحْشَآءَ,حشء,والفحشاء
عِبَادِنَا,عبد,عبادنا
ٱلْمُخْلَصِينَ,خلص,المخلصين
وَٱسْتَبَقَا,سبق,واستبقا
وَقَدَّتْ,وقد,وقدت
قَمِيصَهُۥ,قمص,قميصه
دُبُرٍ,دبر,دبر
وَأَلْفَيَا,فيا,والفيا
سَيِّدَهَا,سيد,سيدها
لَدَا,لدا,لدا
ٱلْبَابِ,باب,الباب
يُسْجَنَ,يسج,يسجن
رَٰوَدَتْنِى,راودتنى,راودتنى
نَّفْسِى,فسى,نفسى
وَشَهِدَ,شهد,وشهد
قَمِيصُهُۥ,قمص,قميصه
قُدَّ,قد,قد
قُبُلٍ,قبل,قبل
فَصَدَقَتْ,صدق,فصدقت
فَكَذَبَتْ,كذب,فكذبت
كَيْدِكُنَّ,كيد,كيدكن
كَيْدَكُنَّ,كيد,كيدكن
وَٱسْتَغْفِرِى,واستغفرى,واستغفرى
لِذَنۢبِكِ,ذنب,لذنبك
إِنَّكِ,انك,انك
كُنتِ,كنت,كنت
ٱلْخَاطِـِٔينَ,خطـ,الخاطـين
نِسْوَةٌ,نسة,نسوة
تُرَٰوِدُ,رود,تراود
فَتَىٰهَا,فتى,فتىاها
شَغَفَهَا,شغف,شغفها
لَنَرَىٰهَا,نرى,لنرىاها
سَمِعَتْ,سمع,سمعت
بِمَكْرِهِنَّ,مكر,بمكرهن
أَرْسَلَتْ,رسل,ارسلت
إِلَيْهِنَّ,يهن,اليهن
وَأَعْتَدَتْ,عتد,واعتدت
مُتَّكَـًٔا,تكـ,متكـا
وَءَاتَتْ,وءت,وءاتت
سِكِّينًا,سكي,سكينا
رَأَيْنَهُۥٓ,رين,راينه
أَكْبَرْنَهُۥ,كبر,اكبرنه
وَقَطَّعْنَ,قطع,وقطعن
أَيْدِيَهُنَّ,ايد,ايديهن
وَقُلْنَ,وقل,وقلن
حَٰشَ,حاش,حاش
فَذَٰلِكُنَّ,فذل,فذالكن
لُمْتُنَّنِى,تننى,لمتننى
رَٰوَدتُّهُۥ,رود,راودته
فَٱسْتَعْصَمَ,عصم,فاستعصم
ءَامُرُهُۥ,ءمر,ءامره
لَيُسْجَنَنَّ,يسج,ليسجنن
وَلَيَكُونًا,يكو,وليكونا
ٱلسِّجْنُ,سجن,السجن
يَدْعُونَنِىٓ,دعوننى,يدعوننى
تَصْرِفْ,صرف,تصرف
كَيْدَهُنَّ,كيد,كيدهن
أَصْبُ,اصب,اصب
وَأَكُن,وكن,واكن
فَصَرَفَ,صرف,فصرف
لَيَسْجُنُنَّهُۥ,يسج,ليسجننه
وَدَخَلَ,دخل,ودخل
مَعَهُ,معه,معه
ٱلسِّجْنَ,سجن,السجن
فَتَيَانِ,فتي,فتيان
أَحَدُهُمَآ,احد,احدهما
أَرَىٰنِىٓ,رىنى,ارىانى
أَعْصِرُ,عصر,اعصر
خَمْرًا,خمر,خمرا
ٱلْءَاخَرُ,ءخر,الءاخر
أَحْمِلُ,حمل,احمل
رَأْسِى,رسى,راسى
خُبْزًا,خبز,خبزا
تَأْكُلُ,تكل,تاكل
ٱلطَّيْرُ,طير,الطير
نَبِّئْنَا,نبي,نبينا
بِتَأْوِيلِهِۦٓ,اول,بتاويله
يَأْتِيكُمَا,ايك,ياتيكما
طَعَامٌ,طعم,طعام
تُرْزَقَانِهِۦٓ,رزق,ترزقانه
نَبَّأْتُكُمَا,نبت,نباتكما
بِتَأْوِيلِهِۦ,اول,بتاويله
يَأْتِيَكُمَا,ايك,ياتيكما
ذَٰلِكُمَا,ذلك,ذالكما
عَلَّمَنِى,علمنى,علمنى
تَرَكْتُ,ترك,تركت
وَٱتَّبَعْتُ,تبع,واتبعت
ءَابَآءِىٓ,ءاباءى,ءاباءى
نُّشْرِكَ,نشر,نشرك
فَضْلِ,فضل,فضل
يَٰصَىٰحِبَىِ,ياصىاحبى,ياصىاحبى
ٱلسِّجْنِ,سجن,السجن
ءَأَرْبَابٌ,ءارباب,ءارباب
مُّتَفَرِّقُونَ,تفرق,متفرقون
ٱلْوَٰحِدُ,وحد,الواحد
ٱلْقَهَّارُ,قهر,القهار
أَسْمَآءً,سمء,اسماء
أَمَّآ,اما,اما
أَحَدُكُمَا,احد,احدكما
فَيَسْقِى,سقى,فيسقى
فَيُصْلَبُ,صلب,فيصلب
فَتَأْكُلُ,تكل,فتاكل
تَسْتَفْتِيَانِ,سفت,تستفتيان
نَاجٍ,ناج,ناج
ٱذْكُرْنِى,ذكرنى,اذكرنى
فَأَنسَىٰهُ,نسى,فانسىاه
ذِكْرَ,ذكر,ذكر
فَلَبِثَ,لبث,فلبث
بِضْعَ,بضع,بضع
سِنِينَ,سنن,سنين
ٱلْمَلِكُ,ملك,الملك
بَقَرَٰتٍ,بقر,بقرات
سِمَانٍ,سمن,سمان
يَأْكُلُهُنَّ,يكل,ياكلهن
سَبْعٌ,سبع,سبع
عِجَافٌ,عجف,عجاف
وَسَبْعَ,سبع,وسبع
سُنۢبُلَٰتٍ,نبل,سنبلات
خُضْرٍ,خضر,خضر
وَأُخَرَ,وخر,واخر
يَابِسَٰتٍ,يبس,يابسات
أَفْتُونِى,ونى,افتونى
رُءْيَٰىَ,رءياى,رءياى
لِلرُّءْيَا,رءا,للرءيا
تَعْبُرُونَ,عبر,تعبرون
أَضْغَٰثُ,ضغث,اضغاث
أَحْلَٰمٍ,حلم,احلام
بِتَأْوِيلِ,اول,بتاويل
ٱلْأَحْلَٰمِ,حلم,الاحلام
بِعَٰلِمِينَ,علم,بعالمين
نَجَا,نجا,نجا
وَٱدَّكَرَ,دكر,وادكر
فَأَرْسِلُونِ,رسل,فارسلون
ٱلصِّدِّيقُ,صدق,الصديق
أَفْتِنَا,افت,افتنا
سَبْعِ,سبع,سبع
وَسَبْعِ,سبع,وسبع
لَّعَلِّىٓ,على,لعلى
أَرْجِعُ,رجع,ارجع
تَزْرَعُونَ,زرع,تزرعون
دَأَبًا,دبا,دابا
حَصَدتُّمْ,حصد,حصدتم
فَذَرُوهُ,ذرو,فذروه
سُنۢبُلِهِۦٓ,نبل,سنبله
شِدَادٌ,شدد,شداد
يَأْكُلْنَ,يكل,ياكلن
قَدَّمْتُمْ,قدم,قدمتم
تُحْصِنُونَ,تحص,تحصنون
عَامٌ,عام,عام
يُغَاثُ,يغث,يغاث
وَفِيهِ,وفه,وفيه
يَعْصِرُونَ,عصر,يعصرون
جَآءَهُ,جءه,جاءه
ٱرْجِعْ,رجع,ارجع
فَسْـَٔلْهُ,سـل,فسـله
بَالُ,بال,بال
ٱلنِّسْوَةِ,نسة,النسوة
قَطَّعْنَ,قطع,قطعن
بِكَيْدِهِنَّ,بكد,بكيدهن
خَطْبُكُنَّ,خطب,خطبكن
رَٰوَدتُّنَّ,رود,راودتن
قُلْنَ,قلن,قلن
عَلِمْنَا,علم,علمنا
حَصْحَصَ,حصحص,حصحص
أَخُنْهُ,اخن,اخنه
أُبَرِّئُ,ابر,ابري
لَأَمَّارَةٌۢ,امر,لامارة
رَحِمَ,رحم,رحم
أَسْتَخْلِصْهُ,خلص,استخلصه
كَلَّمَهُۥ,كلم,كلمه
لَدَيْنَا,لدي,لدينا
مَكِينٌ,كين,مكين
ٱجْعَلْنِى,جعلنى,اجعلنى
خَزَآئِنِ,خزا,خزاين
يَتَبَوَّأُ,يتب,يتبوا
نُصِيبُ,نصب,نصيب
بِرَحْمَتِنَا,رحم,برحمتنا
وَلَأَجْرُ,لجر,ولاجر
إِخْوَةُ,اخة,اخوة
فَدَخَلُوا۟,دخل,فدخلوا
فَعَرَفَهُمْ,عرف,فعرفهم
مُنكِرُونَ,نكر,منكرون
جَهَّزَهُم,جهز,جهزهم
بِجَهَازِهِمْ,جهز,بجهازهم
بِأَخٍ,باخ,باخ
لَّكُم,لكم,لكم
أُوفِى,وفى,اوفى
ٱلْمُنزِلِينَ,نزل,المنزلين
تَأْتُونِى,ونى,تاتونى
كَيْلَ,كيل,كيل
تَقْرَبُونِ,قرب,تقربون
سَنُرَٰوِدُ,رود,سنراود
أَبَاهُ,ابه,اباه
لَفَٰعِلُونَ,فعل,لفاعلون
لِفِتْيَٰنِهِ,لفت,لفتيانه
ٱجْعَلُوا۟,جعل,اجعلوا
بِضَٰعَتَهُمْ,بضع,بضاعتهم
رِحَالِهِمْ,رحل,رحالهم
يَعْرِفُونَهَآ,عرفو,يعرفونها
ٱنقَلَبُوٓا۟,قلب,انقلبوا
أَهْلِهِمْ,اهل,اهلهم
أَبِيهِمْ,ابي,ابيهم
مُنِعَ,منع,منع
ٱلْكَيْلُ,كيل,الكيل
مَعَنَآ,عنا,معنا
أَخَانَا,اخا,اخانا
نَكْتَلْ,كتل,نكتل
ءَامَنُكُمْ,ءمن,ءامنكم
أَمِنتُكُمْ,امن,امنتكم
حَٰفِظًا,حفظ,حافظا
فَتَحُوا۟,فتح,فتحوا
مَتَٰعَهُمْ,تاع,متاعهم
وَجَدُوا۟,وجد,وجدوا
رُدَّتْ,ردت,ردت
نَبْغِى,بغى,نبغى
بِضَٰعَتُنَا,بضع,بضاعتنا
وَنَمِيرُ,نمر,ونمير
أَهْلَنَا,اهل,اهلنا
وَنَحْفَظُ,حفظ,ونحفظ
وَنَزْدَادُ,زدد,ونزداد
بَعِيرٍ,بعر,بعير
كَيْلٌ,كيل,كيل
يَسِيرٌ,يسر,يسير
لَنْ,لن,لن
أُرْسِلَهُۥ,رسل,ارسله
تُؤْتُونِ,توت,توتون
مَوْثِقًا,وثق,موثقا
لَتَأْتُنَّنِى,ننى,لتاتننى
يُحَاطَ,يحط,يحاط
ءَاتَوْهُ,ءته,ءاتوه
مَوْثِقَهُمْ,وثق,موثقهم
بَابٍ,باب,باب
أَبْوَٰبٍ,بوب,ابواب
مُّتَفَرِّقَةٍ,تفرق,متفرقة
أُغْنِى,غنى,اغنى
وَعَلَيْهِ,وعل,وعليه
ٱلْمُتَوَكِّلُونَ,توكل,المتوكلون
دَخَلُوا۟,دخل,دخلوا
أَمَرَهُمْ,امر,امرهم
أَبُوهُم,ابو,ابوهم
حَاجَةً,حجة,حاجة
نَفْسِ,نفس,نفس
قَضَىٰهَا,قضى,قضىاها
عَلَّمْنَٰهُ,علم,علمناه
ءَاوَىٰٓ,ءوى,ءاوىا
أَخَاهُ,اخه,اخاه
أَخُوكَ,اخك,اخوك
ٱلسِّقَايَةَ,سقي,السقاية
رَحْلِ,رحل,رحل
أَذَّنَ,اذن,اذن
مُؤَذِّنٌ,وذن,موذن
أَيَّتُهَا,ايت,ايتها
ٱلْعِيرُ,عير,العير
لَسَٰرِقُونَ,سرق,لسارقون
وَأَقْبَلُوا۟,قبل,واقبلوا
تَفْقِدُونَ,فقد,تفقدون
نَفْقِدُ,فقد,نفقد
صُوَاعَ,صوع,صواع
ٱلْمَلِكِ,ملك,الملك
وَلِمَن,ولم,ولمن
حِمْلُ,حمل,حمل
زَعِيمٌ,زعم,زعيم
تَٱللَّهِ,تلل,تالله
عَلِمْتُم,علم,علمتم
لِنُفْسِدَ,فسد,لنفسد
سَٰرِقِينَ,سرق,سارقين
جَزَٰٓؤُهُۥٓ,جزو,جزاوه
جَزَٰٓؤُهُۥ,جزو,جزاوه
وُجِدَ,وجد,وجد
رَحْلِهِۦ,رحل,رحله
فَبَدَأَ,فبد,فبدا
بِأَوْعِيَتِهِمْ,بوع,باوعيتهم
وِعَآءِ,وعء,وعاء
ٱسْتَخْرَجَهَا,خرج,استخرجها
كِدْنَا,كدن,كدنا
لِيَأْخُذَ,يخذ,لياخذ
وَفَوْقَ,وفق,وفوق
يَسْرِقْ,سرق,يسرق
سَرَقَ,سرق,سرق
فَأَسَرَّهَا,فسر,فاسرها
يُبْدِهَا,يبد,يبدها
أَبًا,ابا,ابا
أَحَدَنَا,احد,احدنا
مَكَانَهُۥٓ,كنه,مكانه
نَّأْخُذَ,نخذ,ناخذ
مَتَٰعَنَا,تاع,متاعنا
لَّظَٰلِمُونَ,ظلم,لظالمون
ٱسْتَيْـَٔسُوا۟,يـس,استيـسوا
خَلَصُوا۟,خلص,خلصوا
نَجِيًّا,نجا,نجيا
كَبِيرُهُمْ,كبر,كبيرهم
أَبَاكُمْ,ابا,اباكم
مَّوْثِقًا,وثق,موثقا
فَرَّطتُمْ,فرط,فرطتم
فَلَنْ,فلن,فلن
أَبْرَحَ,برح,ابرح
يَأْذَنَ,يذن,ياذن
أَبِىٓ,ابى,ابى
ٱرْجِعُوٓا۟,رجع,ارجعوا
ٱبْنَكَ,ابن,ابنك
لِلْغَيْبِ,غيب,للغيب
حَٰفِظِينَ,حفظ,حافظين
وَسْـَٔلِ,سـل,وسـل
وَٱلْعِيرَ,عير,والعير
أَقْبَلْنَا,قبل,اقبلنا
يَأْتِيَنِى,ينى,ياتينى
وَتَوَلَّىٰ,ولى,وتولىا
يَٰٓأَسَفَىٰ,سفى,يااسفىا
وَٱبْيَضَّتْ,ابض,وابيضت
عَيْنَاهُ,عين,عيناه
ٱلْحُزْنِ,حزن,الحزن
كَظِيمٌ,كظم,كظيم
تَفْتَؤُا۟,تفت,تفتوا
تَذْكُرُ,ذكر,تذكر
حَرَضًا,حرض,حرضا
ٱلْهَٰلِكِينَ,هلك,الهالكين
أَشْكُوا۟,اشك,اشكوا
بَثِّى,بثى,بثى
وَحُزْنِىٓ,حزنى,وحزنى
ٱذْهَبُوا۟,ذهب,اذهبوا
فَتَحَسَّسُوا۟,حسس,فتحسسوا
تَا۟يْـَٔسُوا۟,يـس,تايـسوا
رَّوْحِ,روح,روح
يَا۟يْـَٔسُ,يـس,يايـس
مَسَّنَا,سنا,مسنا
وَأَهْلَنَا,وهل,واهلنا
بِبِضَٰعَةٍ,بضع,ببضاعة
مُّزْجَىٰةٍ,زجى,مزجىاة
فَأَوْفِ,فوف,فاوف
وَتَصَدَّقْ,صدق,وتصدق
يَجْزِى,جزى,يجزى
ٱلْمُتَصَدِّقِينَ,تصدق,المتصدقين
فَعَلْتُم,فعل,فعلتم
بِيُوسُفَ,وسف,بيوسف
جَٰهِلُونَ,جهل,جاهلون
أَءِنَّكَ,اءن,اءنك
وَهَٰذَآ,وهذ,وهاذا
يَتَّقِ,يتق,يتق
وَيَصْبِرْ,صبر,ويصبر
ءَاثَرَكَ,ءثر,ءاثرك
لَخَٰطِـِٔينَ,خطـ,لخاطـين
تَثْرِيبَ,ثرب,تثريب
بِقَمِيصِى,قميصى,بقميصى
فَأَلْقُوهُ,لقو,فالقوه
أَبِى,ابى,ابى
وَأْتُونِى,ونى,واتونى
بِأَهْلِكُمْ,بهل,باهلكم
فَصَلَتِ,فصل,فصلت
أَبُوهُمْ,ابو,ابوهم
لَأَجِدُ,لجد,لاجد
رِيحَ,ريح,ريح
تُفَنِّدُونِ,فند,تفندون
ضَلَٰلِكَ,ضلل,ضلالك
ٱلْقَدِيمِ,قدم,القديم
ٱلْبَشِيرُ,بشر,البشير
أَلْقَىٰهُ,قىه,القىاه
وَجْهِهِۦ,وجه,وجهه
فَٱرْتَدَّ,رتد,فارتد
ذُنُوبَنَآ,ذنب,ذنوبنا
خَٰطِـِٔينَ,خطـ,خاطـين
أَسْتَغْفِرُ,غفر,استغفر
أَبَوَيْهِ,ابي,ابويه
مِصْرَ,مصر,مصر
ءَامِنِينَ,ءمن,ءامنين
وَخَرُّوا۟,وخر,وخروا
تَأْوِيلُ,اول,تاويل
جَعَلَهَا,جعل,جعلها
بِىٓ,بى,بى
أَخْرَجَنِى,خرجنى,اخرجنى
بِكُم,بكم,بكم
ٱلْبَدْوِ,بدو,البدو
نَّزَغَ,نزغ,نزغ
إِخْوَتِىٓ,خوتى,اخوتى
لَطِيفٌ,لطف,لطيف
ءَاتَيْتَنِى,ءاتيتنى,ءاتيتنى
وَعَلَّمْتَنِى,علمتنى,وعلمتنى
فَاطِرَ,فطر,فاطر
وَلِىِّۦ,ولى,ولى
تَوَفَّنِى,فنى,توفنى
مُسْلِمًا,مسل,مسلما
وَأَلْحِقْنِى,حقنى,والحقنى
بِٱلصَّٰلِحِينَ,صلح,بالصالحين
أَجْمَعُوٓا۟,جمع,اجمعوا
أَمْرَهُمْ,امر,امرهم
أَكْثَرُ,كثر,اكثر
حَرَصْتَ,حرص,حرصت
تَسْـَٔلُهُمْ,سـل,تسـلهم
يَمُرُّونَ,يمر,يمرون
مُعْرِضُونَ,عرض,معرضون
أَكْثَرُهُم,كثر,اكثرهم
مُّشْرِكُونَ,شرك,مشركون
أَفَأَمِنُوٓا۟,فمن,افامنوا
تَأْتِيَهُمْ,تتي,تاتيهم
غَٰشِيَةٌ,غشي,غاشية
سَبِيلِىٓ,يلى,سبيلى
أَدْعُوٓا۟,ادع,ادعوا
بَصِيرَةٍ,بصر,بصيرة
ٱتَّبَعَنِى,عنى,اتبعنى
وَسُبْحَٰنَ,سبح,وسبحان
نُّوحِىٓ,وحى,نوحى
أَفَلَمْ,فلم,افلم
يَسِيرُوا۟,يسر,يسيروا
فَيَنظُرُوا۟,نظر,فينظروا
وَلَدَارُ,لدر,ولدار
ٱسْتَيْـَٔسَ,يـس,استيـس
كُذِبُوا۟,كذب,كذبوا
فَنُجِّىَ,نجى,فنجى
قَصَصِهِمْ,قصص,قصصهم
عِبْرَةٌ,عبر,عبرة
الٓمٓر,لمر,المر
وَٱلَّذِىٓ,لذى,والذى
رَفَعَ,رفع,رفع
عَمَدٍ,عمد,عمد
تَرَوْنَهَا,ترن,ترونها
وَسَخَّرَ,سخر,وسخر
يَجْرِى,جرى,يجرى
لَعَلَّكُم,لعل,لعلكم
تُوقِنُونَ,توق,توقنون
مَدَّ,مد,مد
رَوَٰسِىَ,رسى,رواسى
وَأَنْهَٰرًا,هار,وانهارا
قِطَعٌ,قطع,قطع
مُّتَجَٰوِرَٰتٌ,جاور,متجاورات
أَعْنَٰبٍ,عنب,اعناب
وَزَرْعٌ,زرع,وزرع
وَنَخِيلٌ,نخل,ونخيل
صِنْوَانٌ,صنو,صنوان
وَغَيْرُ,وغر,وغير
صِنْوَانٍ,صنو,صنوان
يُسْقَىٰ,سقى,يسقىا
بِمَآءٍ,بمء,بماء
وَنُفَضِّلُ,فضل,ونفضل
بَعْضَهَا,بعض,بعضها
ٱلْأُكُلِ,اكل,الاكل
تَعْجَبْ,عجب,تعجب
فَعَجَبٌ,عجب,فعجب
أَءِذَا,اءذ,اءذا
تُرَٰبًا,ربا,ترابا
أَءِنَّا,اءن,اءنا
خَلْقٍ,خلق,خلق
جَدِيدٍ,جدد,جديد
ٱلْأَغْلَٰلُ,غلل,الاغلال
أَعْنَاقِهِمْ,عنق,اعناقهم
وَيَسْتَعْجِلُونَكَ,ويستعجلونك,ويستعجلونك
ٱلْحَسَنَةِ,حسن,الحسنة
قَبْلِهِمُ,قبل,قبلهم
ٱلْمَثُلَٰتُ,مثل,المثلات
ظُلْمِهِمْ,ظلم,ظلمهم
لَشَدِيدُ,شدد,لشديد
رَّبِّهِۦٓ,ربه,ربه
مُنذِرٌ,نذر,منذر
هَادٍ,هاد,هاد
تَحْمِلُ,حمل,تحمل
تَغِيضُ,تغض,تغيض
ٱلْأَرْحَامُ,رحم,الارحام
تَزْدَادُ,زدد,تزداد
وَكُلُّ,وكل,وكل
بِمِقْدَارٍ,قدر,بمقدار
ٱلْكَبِيرُ,كبر,الكبير
ٱلْمُتَعَالِ,تعل,المتعال
أَسَرَّ,اسر,اسر
ٱلْقَوْلَ,قول,القول
جَهَرَ,جهر,جهر
مُسْتَخْفٍۭ,سخف,مستخف
وَسَارِبٌۢ,سرب,وسارب
مُعَقِّبَٰتٌ,عقب,معقبات
خَلْفِهِۦ,خلف,خلفه
يَحْفَظُونَهُۥ,حفظو,يحفظونه
يُغَيِّرُ,يغر,يغير
مَرَدَّ,مرد,مرد
وَالٍ,وال,وال
يُرِيكُمُ,يري,يريكم
ٱلْبَرْقَ,برق,البرق
وَيُنشِئُ,ينش,وينشي
ٱلسَّحَابَ,سحب,السحاب
ٱلثِّقَالَ,ثقل,الثقال
وَيُسَبِّحُ,سبح,ويسبح
ٱلرَّعْدُ,رعد,الرعد
بِحَمْدِهِۦ,حمد,بحمده
خِيفَتِهِۦ,خيف,خيفته
ٱلصَّوَٰعِقَ,صعق,الصواعق
فَيُصِيبُ,يصب,فيصيب
يُجَٰدِلُونَ,جدل,يجادلون
