word,root
يَهْدِىٓ,هدي,يهدى
لِلْحَقِّ,حقق,للحق
أَفَمَن,افمن,افمن
يُتَّبَعَ,تبع,يتبع
يَهِدِّىٓ,هدي,يهدى
يُهْدَىٰ,يهدىا,يهدىا
تَحْكُمُونَ,حكم,تحكمون
ظَنًّا,ظنن,ظنا
يُغْنِى,غني,يغنى
يُفْتَرَىٰ,يفترىا,يفترىا
تَصْدِيقَ,صدق,تصديق
وَتَفْصِيلَ,فصل,وتفصيل
ٱفْتَرَىٰهُ,افترىاه,افترىاه
يُحِيطُوا۟,حيط,يحيطوا
عَمَلِى,عملى,عملى
عَمَلُكُمْ,عمل,عملكم
بَرِيٓـُٔونَ,رين,بريـون
أَعْمَلُ,عمل,اعمل
يَسْتَمِعُونَ,سمع,يستمعون
أَفَأَنتَ,افانت,افانت
تُسْمِعُ,سمع,تسمع
ٱلصُّمَّ,صمم,الصم
تَهْدِى,هدي,تهدى
ٱلْعُمْىَ,عمي,العمى
يَلْبَثُوٓا۟,لبث,يلبثوا
يَتَعَارَفُونَ,عرف,يتعارفون
نُرِيَنَّكَ,وري,نرينك
نَعِدُهُمْ,عدد,نعدهم
نَتَوَفَّيَنَّكَ,نتف,نتوفينك
فَإِلَيْنَا,فلي,فالينا
مَرْجِعُهُمْ,رجع,مرجعهم
رَّسُولٌ,رسل,رسول
رَسُولُهُمْ,رسل,رسولهم
قُضِىَ,قضي,قضى
ٱلْوَعْدُ,وعد,الوعد
يَسْتَـْٔخِرُونَ,يستـخرون,يستـخرون
عَذَابُهُۥ,عذب,عذابه
مَّاذَا,ماذا,ماذا
يَسْتَعْجِلُ,عجل,يستعجل
أَثُمَّ,اثم,اثم
ءَآلْـَٰٔنَ,ءالـان,ءالـان
ٱلْخُلْدِ,خلد,الخلد
وَيَسْتَنۢبِـُٔونَكَ,ويستنبـونك,ويستنبـونك
أَحَقٌّ,حقو,احق
إِى,اى,اى
وَرَبِّىٓ,وربى,وربى
لَحَقٌّ,حقق,لحق
ظَلَمَتْ,ظلم,ظلمت
لَٱفْتَدَتْ,فدي,لافتدت
وَأَسَرُّوا۟,سرو,واسروا
ٱلنَّدَامَةَ,ندم,الندامة
رَأَوُا۟,راوا,راوا
مَّوْعِظَةٌ,وعظ,موعظة
وَشِفَآءٌ,شفو,وشفاء
لِّلْمُؤْمِنِينَ,للمومنين,للمومنين
بِفَضْلِ,فضل,بفضل
وَبِرَحْمَتِهِۦ,رحم,وبرحمته
فَبِذَٰلِكَ,بذل,فبذالك
فَلْيَفْرَحُوا۟,فرح,فليفرحوا
أَرَءَيْتُم,ارءيتم,ارءيتم
رِّزْقٍ,رزق,رزق
فَجَعَلْتُم,جعل,فجعلتم
حَرَامًا,حرم,حراما
وَحَلَٰلًا,حلل,وحلالا
ءَآللَّهُ,ءالله,ءالله
أَذِنَ,اذن,اذن
تَفْتَرُونَ,فرو,تفترون
ظَنُّ,ظنن,ظن
شَأْنٍ,شنن,شان
قُرْءَانٍ,قرءان,قرءان
عَمَلٍ,عمل,عمل
شُهُودًا,شهد,شهودا
تُفِيضُونَ,فيض,تفيضون
يَعْزُبُ,عزب,يعزب
مِّثْقَالِ,مثقال,مثقال
أَصْغَرَ,صغر,اصغر
ٱلْبُشْرَىٰ,البشرىا,البشرىا
تَبْدِيلَ,بدل,تبديل
قَوْلُهُمْ,قول,قولهم
لِتَسْكُنُوا۟,سكن,لتسكنوا
وَٱلنَّهَارَ,نهر,والنهار
مُبْصِرًا,بصر,مبصرا
سُلْطَٰنٍۭ,سلطن,سلطان
بِهَٰذَآ,بهاذا,بهاذا
يُفْلِحُونَ,فلح,يفلحون
نُذِيقُهُمُ,ذوق,نذيقهم
ٱلشَّدِيدَ,شدد,الشديد
مَّقَامِى,مقامى,مقامى
وَتَذْكِيرِى,وتذكيرى,وتذكيرى
فَعَلَى,علو,فعلى
فَأَجْمِعُوٓا۟,جمع,فاجمعوا
أَمْرَكُمْ,مري,امركم
وَشُرَكَآءَكُمْ,وشركاءكم,وشركاءكم
أَمْرُكُمْ,مري,امركم
غُمَّةً,غمم,غمة
ٱقْضُوٓا۟,قضي,اقضوا
سَأَلْتُكُم,سلت,سالتكم
أَجْرٍ,جري,اجر
أَجْرِىَ,اجرى,اجرى
وَأُمِرْتُ,مرت,وامرت
فَنَجَّيْنَٰهُ,نجو,فنجيناه
مَّعَهُۥ,معع,معه
وَجَعَلْنَٰهُمْ,جعل,وجعلناهم
ٱلْمُنذَرِينَ,نذر,المنذرين
قَوْمِهِمْ,قوم,قومهم
فَجَآءُوهُم,فجاءوهم,فجاءوهم
نَطْبَعُ,طبع,نطبع
عِندِنَا,عند,عندنا
لَسِحْرٌ,سحر,لسحر
أَسِحْرٌ,سحر,اسحر
ٱلسَّٰحِرُونَ,سحر,الساحرون
لِتَلْفِتَنَا,تلف,لتلفتنا
وَتَكُونَ,كون,وتكون
ٱلْكِبْرِيَآءُ,الكبرياء,الكبرياء
ٱئْتُونِى,ايتونى,ايتونى
مُّوسَىٰٓ,موسىا,موسىا
مُّلْقُونَ,لقي,ملقون
جِئْتُم,جيتم,جيتم
ٱلسِّحْرُ,سحر,السحر
سَيُبْطِلُهُۥٓ,بطل,سيبطله
يُصْلِحُ,صلح,يصلح
وَيُحِقُّ,حقق,ويحق
لِمُوسَىٰٓ,لموسىا,لموسىا
خَوْفٍ,خوف,خوف
وَمَلَإِي۟هِمْ,وملايهم,وملايهم
يَفْتِنَهُمْ,فتن,يفتنهم
لَعَالٍ,علل,لعال
فَعَلَيْهِ,علو,فعليه
تَوَكَّلُوٓا۟,وكل,توكلوا
مُّسْلِمِينَ,سلم,مسلمين
لِّلْقَوْمِ,قوم,للقوم
وَنَجِّنَا,نجج,ونجنا
بِرَحْمَتِكَ,رحم,برحمتك
وَأَخِيهِ,وخي,واخيه
تَبَوَّءَا,تبوءا,تبوءا
لِقَوْمِكُمَا,قوم,لقومكما
بِمِصْرَ,مصر,بمصر
وَٱجْعَلُوا۟,جعل,واجعلوا
بُيُوتَكُمْ,بيت,بيوتكم
ءَاتَيْتَ,ءاتيت,ءاتيت
وَمَلَأَهُۥ,لوه,وملاه
زِينَةً,زين,زينة
وَأَمْوَٰلًا,واموالا,واموالا
لِيُضِلُّوا۟,ضلل,ليضلوا
سَبِيلِكَ,سبل,سبيلك
ٱطْمِسْ,طمس,اطمس
وَٱشْدُدْ,شدد,واشدد
يَرَوُا۟,يرر,يروا
ٱلْأَلِيمَ,الاليم,الاليم
أُجِيبَت,اجيبت,اجيبت
دَّعْوَتُكُمَا,دعو,دعوتكما
فَٱسْتَقِيمَا,قوم,فاستقيما
تَتَّبِعَآنِّ,تبع,تتبعان
فَأَتْبَعَهُمْ,تبع,فاتبعهم
وَجُنُودُهُۥ,جند,وجنوده
وَعَدْوًا,عدو,وعدوا
أَدْرَكَهُ,درك,ادركه
ٱلْغَرَقُ,غرق,الغرق
ءَامَنتُ,ءامنت,ءامنت
بَنُوٓا۟,بنن,بنوا
عَصَيْتَ,عصو,عصيت
وَكُنتَ,وكنت,وكنت
نُنَجِّيكَ,نجو,ننجيك
بِبَدَنِكَ,بدن,ببدنك
لِتَكُونَ,كون,لتكون
خَلْفَكَ,خلف,خلفك
لَغَٰفِلُونَ,غفل,لغافلون
بَوَّأْنَا,بون,بوانا
مُبَوَّأَ,مبوا,مبوا
وَرَزَقْنَٰهُم,رزق,ورزقناهم
يَقْضِى,قضي,يقضى
فَسْـَٔلِ,فسل,فسـل
يَقْرَءُونَ,يقرءون,يقرءون
قَرْيَةٌ,قري,قرية
فَنَفَعَهَآ,نفع,فنفعها
إِيمَٰنُهَآ,ايمانها,ايمانها
قَوْمَ,قوم,قوم
يُونُسَ,يونس,يونس
لَمَّآ,لمم,لما
ٱلْخِزْىِ,خزي,الخزى
وَمَتَّعْنَٰهُمْ,متع,ومتعناهم
لَءَامَنَ,لءامن,لءامن
كُلُّهُمْ,كلل,كلهم
تُكْرِهُ,كره,تكره
تُؤْمِنَ,ومن,تومن
وَيَجْعَلُ,جعل,ويجعل
تُغْنِى,غني,تغنى
وَٱلنُّذُرُ,نذر,والنذر
يَنتَظِرُونَ,نظر,ينتظرون
أَيَّامِ,ايام,ايام
نُنَجِّى,نجو,ننجى
نُنجِ,نجج,ننج
دِينِى,دينى,دينى
أَعْبُدُ,عبد,اعبد
يَتَوَفَّىٰكُمْ,يتوفىاكم,يتوفىاكم
أَقِمْ,قمو,اقم
لِلدِّينِ,دين,للدين
تَدْعُ,دعو,تدع
يَنفَعُكَ,نفع,ينفعك
يَضُرُّكَ,ضرك,يضرك
فَعَلْتَ,علو,فعلت
يُرِدْكَ,ورد,يردك
رَآدَّ,ردد,راد
لِفَضْلِهِۦ,فضل,لفضله
يُصِيبُ,صيب,يصيب
ٱلْغَفُورُ,غفر,الغفور
ٱهْتَدَىٰ,اهتدىا,اهتدىا
يَهْتَدِى,هدي,يهتدى
لِنَفْسِهِۦ,نفس,لنفسه
وَٱتَّبِعْ,تبع,واتبع
وَٱصْبِرْ,صبر,واصبر
أُحْكِمَتْ,احكمت,احكمت
فُصِّلَتْ,صلت,فصلت
لَّدُنْ,لدن,لدن
حَكِيمٍ,حكم,حكيم
خَبِيرٍ,خبر,خبير
تَعْبُدُوٓا۟,عبد,تعبدوا
ٱسْتَغْفِرُوا۟,غفر,استغفروا
تُوبُوٓا۟,توب,توبوا
يُمَتِّعْكُم,متع,يمتعكم
فَضْلَهُۥ,فضل,فضله
كَبِيرٍ,كبر,كبير
يَثْنُونَ,ثني,يثنون
صُدُورَهُمْ,صدر,صدورهم
لِيَسْتَخْفُوا۟,خفف,ليستخفوا
يَسْتَغْشُونَ,غشش,يستغشون
ثِيَابَهُمْ,ثوب,ثيابهم
رِزْقُهَا,رزق,رزقها
مُسْتَقَرَّهَا,قرر,مستقرها
وَمُسْتَوْدَعَهَا,ودع,ومستودعها
عَرْشُهُۥ,عرش,عرشه
لِيَبْلُوَكُمْ,بلو,ليبلوكم
إِنَّكُم,كمي,انكم
مَّبْعُوثُونَ,بعث,مبعوثون
أَخَّرْنَا,اخرنا,اخرنا
مَّعْدُودَةٍ,عدد,معدودة
لَّيَقُولُنَّ,قول,ليقولن
يَحْبِسُهُۥٓ,حبس,يحبسه
مَصْرُوفًا,صرف,مصروفا
وَحَاقَ,حقق,وحاق
نَزَعْنَٰهَا,نزع,نزعناها
لَيَـُٔوسٌ,وسي,ليـوس
كَفُورٌ,فور,كفور
أَذَقْنَٰهُ,ذقن,اذقناه
نَعْمَآءَ,نعماء,نعماء
مَسَّتْهُ,سته,مسته
ٱلسَّيِّـَٔاتُ,السيـات,السيـات
عَنِّىٓ,عني,عنى
لَفَرِحٌ,فرح,لفرح
فَخُورٌ,خور,فخور
فَلَعَلَّكَ,علك,فلعلك
تَارِكٌۢ,ترك,تارك
وَضَآئِقٌۢ,ضيق,وضايق
صَدْرُكَ,صدر,صدرك
كَنزٌ,كنز,كنز
بِعَشْرِ,عشر,بعشر
سُوَرٍ,سور,سور
مُفْتَرَيَٰتٍ,فري,مفتريات
فَإِلَّمْ,لمي,فالم
يَسْتَجِيبُوا۟,جوب,يستجيبوا
بِعِلْمِ,علم,بعلم
وَزِينَتَهَا,زين,وزينتها
نُوَفِّ,نوف,نوف
يُبْخَسُونَ,بخس,يبخسون
وَحَبِطَ,حبط,وحبط
صَنَعُوا۟,صنع,صنعوا
وَيَتْلُوهُ,لوه,ويتلوه
شَاهِدٌ,شهد,شاهد
كِتَٰبُ,كتب,كتاب
ٱلْأَحْزَابِ,الاحزاب,الاحزاب
فَٱلنَّارُ,فالنار,فالنار
مَوْعِدُهُۥ,وعد,موعده
مِرْيَةٍ,مري,مرية
إِنَّهُ,نهي,انه
يُعْرَضُونَ,عرض,يعرضون
ٱلْأَشْهَٰدُ,الاشهاد,الاشهاد
مُعْجِزِينَ,عجز,معجزين
يُضَٰعَفُ,ضعف,يضاعف
جَرَمَ,جرم,جرم
ٱلْأَخْسَرُونَ,الاخسرون,الاخسرون
وَأَخْبَتُوٓا۟,خبت,واخبتوا
كَٱلْأَعْمَىٰ,كالاعمىا,كالاعمىا
وَٱلْأَصَمِّ,والاصم,والاصم
وَٱلْبَصِيرِ,بصر,والبصير
وَٱلسَّمِيعِ,سمع,والسميع
يَسْتَوِيَانِ,سوو,يستويان
نَرَىٰكَ,نرىاك,نرىاك
بَشَرًا,بشر,بشرا
مِّثْلَنَا,مثل,مثلنا
أَرَاذِلُنَا,اراذلنا,اراذلنا
بَادِىَ,بدو,بادى
ٱلرَّأْىِ,الراى,الراى
فَضْلٍۭ,فضل,فضل
نَظُنُّكُمْ,ظنن,نظنكم
كَٰذِبِينَ,كذب,كاذبين
وَءَاتَىٰنِى,وءاتىانى,وءاتىانى
فَعُمِّيَتْ,عمي,فعميت
أَنُلْزِمُكُمُوهَا,انلزمكموها,انلزمكموها
وَيَٰقَوْمِ,وياقوم,وياقوم
مَالًا,مول,مالا
بِطَارِدِ,طرد,بطارد
إِنَّهُم,همم,انهم
وَلَٰكِنِّىٓ,ولاكنى,ولاكنى
أَرَىٰكُمْ,ارىاكم,ارىاكم
يَنصُرُنِى,ينصرنى,ينصرنى
طَرَدتُّهُمْ,طرد,طردتهم
تَزْدَرِىٓ,تزدرى,تزدرى
أَعْيُنُكُمْ,اعينكم,اعينكم
يُؤْتِيَهُمُ,يوتيهم,يوتيهم
يَٰنُوحُ,يانوح,يانوح
جَٰدَلْتَنَا,جدل,جادلتنا
فَأَكْثَرْتَ,فاكثرت,فاكثرت
جِدَٰلَنَا,جدل,جدالنا
يَنفَعُكُمْ,نفع,ينفعكم
نُصْحِىٓ,صحو,نصحى
أَرَدتُّ,اردت,اردت
أَنصَحَ,صوح,انصح
يُغْوِيَكُمْ,غوو,يغويكم
ٱفْتَرَيْتُهُۥ,فري,افتريته
فَعَلَىَّ,علو,فعلى
إِجْرَامِى,اجرامى,اجرامى
تُجْرِمُونَ,جرم,تجرمون
يُؤْمِنَ,يمن,يومن
قَوْمِكَ,قوم,قومك
تَبْتَئِسْ,تبتيس,تبتيس
وَٱصْنَعِ,صنع,واصنع
ٱلْفُلْكَ,فلك,الفلك
بِأَعْيُنِنَا,بوع,باعيننا
وَوَحْيِنَا,وحي,ووحينا
تُخَٰطِبْنِى,تخاطبنى,تخاطبنى
مُّغْرَقُونَ,غرق,مغرقون
وَيَصْنَعُ,صنع,ويصنع
وَكُلَّمَا,كلم,وكلما
مَلَأٌ,ملا,ملا
تَسْخَرُوا۟,سخر,تسخروا
نَسْخَرُ,سخر,نسخر
تَسْخَرُونَ,سخر,تسخرون
يَأْتِيهِ,ياتيه,ياتيه
يُخْزِيهِ,خزي,يخزيه
وَيَحِلُّ,حلل,ويحل
وَفَارَ,وفر,وفار
ٱلتَّنُّورُ,نور,التنور
ٱحْمِلْ,حمل,احمل
كُلٍّ,كلل,كل
زَوْجَيْنِ,زوج,زوجين
وَأَهْلَكَ,وهل,واهلك
ٱلْقَوْلُ,قول,القول
ٱرْكَبُوا۟,ركب,اركبوا
مَجْر۪ىٰهَا,مجرىاها,مجرىاها
وَمُرْسَىٰهَآ,ومرسىاها,ومرسىاها
مَوْجٍ,موج,موج
كَٱلْجِبَالِ,جبل,كالجبال
وَنَادَىٰ,ونادىا,ونادىا
نُوحٌ,نوح,نوح
ٱبْنَهُۥ,بني,ابنه
مَعْزِلٍ,عزل,معزل
يَٰبُنَىَّ,يابنى,يابنى
ٱرْكَب,ركب,اركب
مَّعَنَا,معع,معنا
سَـَٔاوِىٓ,سوو,سـاوى
يَعْصِمُنِى,يعصمنى,يعصمنى
عَاصِمَ,عاصم,عاصم
رَّحِمَ,رحم,رحم
وَحَالَ,حول,وحال
ٱلْمُغْرَقِينَ,غرق,المغرقين
يَٰٓأَرْضُ,ياارض,ياارض
ٱبْلَعِى,ابلعى,ابلعى
مَآءَكِ,ماءك,ماءك
وَيَٰسَمَآءُ,وياسماء,وياسماء
أَقْلِعِى,اقلعى,اقلعى
وَغِيضَ,غيض,وغيض
وَٱسْتَوَتْ,سوو,واستوت
ٱلْجُودِىِّ,الجودى,الجودى
بُعْدًا,بعد,بعدا
رَّبَّهُۥ,ربب,ربه
ٱبْنِى,ابنى,ابنى
أَهْلِى,اهلى,اهلى
وَعْدَكَ,وعد,وعدك
أَحْكَمُ,حكم,احكم
صَٰلِحٍ,صلح,صالح
تَسْـَٔلْنِ,وسل,تسـلن
أَعِظُكَ,عظو,اعظك
أَسْـَٔلَكَ,سلي,اسـلك
وَإِلَّا,والا,والا
وَتَرْحَمْنِىٓ,وترحمنى,وترحمنى
ٱهْبِطْ,هبط,اهبط
بِسَلَٰمٍ,سلم,بسلام
وَبَرَكَٰتٍ,برك,وبركات
مِّمَّن,منن,ممن
وَأُمَمٌ,وامم,وامم
سَنُمَتِّعُهُمْ,متع,سنمتعهم
يَمَسُّهُم,ومس,يمسهم
نُوحِيهَآ,وحي,نوحيها
تَعْلَمُهَآ,علم,تعلمها
فَٱصْبِرْ,صبر,فاصبر
ٱلْعَٰقِبَةَ,عقب,العاقبة
مُفْتَرُونَ,فرو,مفترون
فَطَرَنِىٓ,فطرنى,فطرنى
يُرْسِلِ,رسل,يرسل
وَيَزِدْكُمْ,زود,ويزدكم
قُوَّتِكُمْ,قوت,قوتكم
تَتَوَلَّوْا۟,تول,تتولوا
يَٰهُودُ,ياهود,ياهود
بِتَارِكِىٓ,بتاركى,بتاركى
ءَالِهَتِنَا,ءالهتنا,ءالهتنا
قَوْلِكَ,قول,قولك
نَّقُولُ,قول,نقول
ٱعْتَرَىٰكَ,اعترىاك,اعترىاك
أُشْهِدُ,شهد,اشهد
وَٱشْهَدُوٓا۟,شهد,واشهدوا
فَكِيدُونِى,فكيدونى,فكيدونى
وَرَبِّكُم,ربب,وربكم
ءَاخِذٌۢ,ءاخذ,ءاخذ
بِنَاصِيَتِهَآ,نصو,بناصيتها
أَبْلَغْتُكُم,ابلغتكم,ابلغتكم
وَيَسْتَخْلِفُ,خلف,ويستخلف
تَضُرُّونَهُۥ,ضرو,تضرونه
حَفِيظٌ,حفيظ,حفيظ
نَجَّيْنَا,نجو,نجينا
وَنَجَّيْنَٰهُم,نجو,ونجيناهم
غَلِيظٍ,غلظ,غليظ
عَادٌ,عاد,عاد
جَحَدُوا۟,جحد,جحدوا
وَعَصَوْا۟,عصو,وعصوا
رُسُلَهُۥ,رسل,رسله
وَٱتَّبَعُوٓا۟,تبع,واتبعوا
جَبَّارٍ,جبر,جبار
عَنِيدٍ,عنيد,عنيد
وَأُتْبِعُوا۟,تبع,واتبعوا
لَعْنَةً,لعن,لعنة
عَادًا,عدد,عادا
لِّعَادٍ,عدد,لعاد
هُودٍ,هود,هود
وَٱسْتَعْمَرَكُمْ,عمر,واستعمركم
فَٱسْتَغْفِرُوهُ,غفر,فاستغفروه
مُّجِيبٌ,مجيب,مجيب
فِينَا,فين,فينا
مَرْجُوًّا,رجو,مرجوا
أَتَنْهَىٰنَآ,اتنهىانا,اتنهىانا
نَّعْبُدَ,عبد,نعبد
وَإِنَّنَا,واننا,واننا
تَدْعُونَآ,دعو,تدعونا
مُرِيبٍ,ريب,مريب
عَصَيْتُهُۥ,عصي,عصيته
تَزِيدُونَنِى,تزيدوننى,تزيدوننى
تَخْسِيرٍ,خسر,تخسير
فَعَقَرُوهَا,عقر,فعقروها
تَمَتَّعُوا۟,متع,تمتعوا
دَارِكُمْ,دور,داركم
وَعْدٌ,وعد,وعد
مَكْذُوبٍ,كذب,مكذوب
خِزْىِ,خزي,خزى
يَوْمِئِذٍ,يوميذ,يوميذ
ٱلْقَوِىُّ,قوي,القوى
ٱلصَّيْحَةُ,صيح,الصيحة
ثَمُودَا۟,ثمودا,ثمودا
لِّثَمُودَ,لثمود,لثمود
رُسُلُنَآ,رسل,رسلنا
بِٱلْبُشْرَىٰ,بالبشرىا,بالبشرىا
سَلَٰمًا,سلم,سلاما
لَبِثَ,بثث,لبث
بِعِجْلٍ,عجل,بعجل
حَنِيذٍ,حنيذ,حنيذ
رَءَآ,رءا,رءا
تَصِلُ,صلي,تصل
نَكِرَهُمْ,نكر,نكرهم
وَأَوْجَسَ,واوجس,واوجس
خِيفَةً,خوف,خيفة
تَخَفْ,خفي,تخف
أُرْسِلْنَآ,ارسلنا,ارسلنا
لُوطٍ,لوط,لوط
وَٱمْرَأَتُهُۥ,وامراته,وامراته
فَضَحِكَتْ,ضحك,فضحكت
فَبَشَّرْنَٰهَا,بشر,فبشرناها
بِإِسْحَٰقَ,باسحاق,باسحاق
وَرَآءِ,وري,وراء
ءَأَلِدُ,ءالد,ءالد
عَجُوزٌ,عجز,عجوز
بَعْلِى,بعلى,بعلى
شَيْخًا,شيخ,شيخا
لَشَىْءٌ,لشىء,لشىء
عَجِيبٌ,عجب,عجيب
أَتَعْجَبِينَ,اتعجبين,اتعجبين
رَحْمَتُ,رحم,رحمت
وَبَرَكَٰتُهُۥ,برك,وبركاته
مَّجِيدٌ,مجيد,مجيد
ٱلرَّوْعُ,روع,الروع
وَجَآءَتْهُ,وجء,وجاءته
يُجَٰدِلُنَا,جدل,يجادلنا
لَحَلِيمٌ,حلم,لحليم
أَوَّٰهٌ,اواه,اواه
مُّنِيبٌ,منيب,منيب
يَٰٓإِبْرَٰهِيمُ,ياابراهيم,ياابراهيم
ءَاتِيهِمْ,ءاتيهم,ءاتيهم
مَرْدُودٍ,ردد,مردود
لُوطًا,لوط,لوطا
سِىٓءَ,سىء,سىء
وَضَاقَ,ضيق,وضاق
ذَرْعًا,ذرع,ذرعا
عَصِيبٌ,عصب,عصيب
وَجَآءَهُۥ,وجء,وجاءه
يُهْرَعُونَ,هرع,يهرعون
بَنَاتِى,بناتى,بناتى
أَطْهَرُ,طهر,اطهر
تُخْزُونِ,خزز,تخزون
ضَيْفِىٓ,ضيفى,ضيفى
رَّشِيدٌ,رشد,رشيد
عَلِمْتَ,علم,علمت
بَنَاتِكَ,نتك,بناتك
لَتَعْلَمُ,علم,لتعلم
ءَاوِىٓ,ءاوى,ءاوى
رُكْنٍ,ركن,ركن
شَدِيدٍ,شدد,شديد
يَٰلُوطُ,يالوط,يالوط
يَصِلُوٓا۟,صلو,يصلوا
فَأَسْرِ,فسر,فاسر
بِأَهْلِكَ,بهل,باهلك
بِقِطْعٍ,قطع,بقطع
يَلْتَفِتْ,لفت,يلتفت
ٱمْرَأَتَكَ,امراتك,امراتك
مُصِيبُهَا,صيب,مصيبها
مَوْعِدَهُمُ,وعد,موعدهم
ٱلصُّبْحُ,صبح,الصبح
بِقَرِيبٍ,قرب,بقريب
عَٰلِيَهَا,علي,عاليها
سَافِلَهَا,سفل,سافلها
سِجِّيلٍ,سجل,سجيل
مَّنضُودٍ,نضد,منضود
مُّسَوَّمَةً,سوم,مسومة
بِبَعِيدٍ,بعد,ببعيد
تَنقُصُوا۟,نقص,تنقصوا
ٱلْمِكْيَالَ,كيل,المكيال
مُّحِيطٍ,حوط,محيط
بَقِيَّتُ,بقي,بقيت
أَصَلَوٰتُكَ,اصلواتك,اصلواتك
تَأْمُرُكَ,تمر,تامرك
نَّتْرُكَ,نتر,نترك
ءَابَآؤُنَآ,ءاباونا,ءاباونا
نَّفْعَلَ,فعل,نفعل
أَمْوَٰلِنَا,اموالنا,اموالنا
نَشَٰٓؤُا۟,نشو,نشاوا
لَأَنتَ,لين,لانت
ٱلْحَلِيمُ,حلم,الحليم
ٱلرَّشِيدُ,رشد,الرشيد
وَرَزَقَنِى,ورزقنى,ورزقنى
أُخَالِفَكُمْ,اخالفكم,اخالفكم
أَنْهَىٰكُمْ,انهىاكم,انهىاكم
ٱلْإِصْلَٰحَ,الاصلاح,الاصلاح
ٱسْتَطَعْتُ,طوع,استطعت
تَوْفِيقِىٓ,توفيقى,توفيقى
أُنِيبُ,انيب,انيب
شِقَاقِىٓ,شقاقى,شقاقى
يُصِيبَكُم,صيب,يصيبكم
أَصَابَ,اصاب,اصاب
رَحِيمٌ,رحيم,رحيم
وَدُودٌ,دود,ودود
نَفْقَهُ,نفق,نفقه
رَهْطُكَ,رهط,رهطك
لَرَجَمْنَٰكَ,رجم,لرجمناك
بِعَزِيزٍ,بعزيز,بعزيز
أَرَهْطِىٓ,ارهطى,ارهطى
أَعَزُّ,عزي,اعز
وَٱتَّخَذْتُمُوهُ,واتخذتموه,واتخذتموه
وَرَآءَكُمْ,وري,وراءكم
ظِهْرِيًّا,ظهر,ظهريا
عَٰمِلٌ,عمل,عامل
كَٰذِبٌ,كذب,كاذب
وَٱرْتَقِبُوٓا۟,رقب,وارتقبوا
رَقِيبٌ,رقب,رقيب
وَأَخَذَتِ,واخذت,واخذت
لِّمَدْيَنَ,دين,لمدين
بَعِدَتْ,بعد,بعدت
ثَمُودُ,ثمود,ثمود
وَسُلْطَٰنٍ,سلطن,وسلطان
فَٱتَّبَعُوٓا۟,تبع,فاتبعوا
بِرَشِيدٍ,رشد,برشيد
يَقْدُمُ,قدم,يقدم
فَأَوْرَدَهُمُ,فاوردهم,فاوردهم
ٱلْوِرْدُ,ورد,الورد
ٱلْمَوْرُودُ,ورد,المورود
بِئْسَ,بيس,بيس
ٱلرِّفْدُ,رفد,الرفد
ٱلْمَرْفُودُ,رفد,المرفود
نَقُصُّهُۥ,نقص,نقصه
وَحَصِيدٌ,حصد,وحصيد
ظَلَمْنَٰهُمْ,ظلم,ظلمناهم
أَغْنَتْ,اغنت,اغنت
ءَالِهَتُهُمُ,ءالهتهم,ءالهتهم
لَّمَّا,لمم,لما
زَادُوهُمْ,زدو,زادوهم
تَتْبِيبٍ,تبب,تتبيب
أَخْذُ,خذو,اخذ
ظَٰلِمَةٌ,ظلم,ظالمة
أَخْذَهُۥٓ,اخذه,اخذه
مَّجْمُوعٌ,جمع,مجموع
لَّهُ,لهه,له
مَّشْهُودٌ,شهد,مشهود
نُؤَخِّرُهُۥٓ,نوخره,نوخره
لِأَجَلٍ,جلي,لاجل
مَّعْدُودٍ,عدد,معدود
تَكَلَّمُ,كلم,تكلم
فَمِنْهُمْ,منن,فمنهم
شَقِىٌّ,شقى,شقى
وَسَعِيدٌ,سعد,وسعيد
شَقُوا۟,شقو,شقوا
زَفِيرٌ,زفر,زفير
وَشَهِيقٌ,شهق,وشهيق
دَامَتِ,دوم,دامت
فَعَّالٌ,فعل,فعال
سُعِدُوا۟,سعد,سعدوا
عَطَآءً,عطو,عطاء
مَجْذُوذٍ,جذذ,مجذوذ
يَعْبُدُونَ,عبد,يعبدون
ءَابَآؤُهُم,ءاباوهم,ءاباوهم
لَمُوَفُّوهُمْ,وفي,لموفوهم
مَنقُوصٍ,نقص,منقوص
فَٱخْتُلِفَ,خلف,فاختلف
لَيُوَفِّيَنَّهُمْ,وفي,ليوفينهم
فَٱسْتَقِمْ,قوم,فاستقم
أُمِرْتَ,مرت,امرت
تَطْغَوْا۟,طغو,تطغوا
تَرْكَنُوٓا۟,ركن,تركنوا
فَتَمَسَّكُمُ,مسس,فتمسكم
تُنصَرُونَ,نصر,تنصرون
وَأَقِمِ,وقم,واقم
طَرَفَىِ,طرفى,طرفى
وَزُلَفًا,زلف,وزلفا
ٱلْحَسَنَٰتِ,حسن,الحسنات
يُذْهِبْنَ,ذهب,يذهبن
لِلذَّٰكِرِينَ,ذكر,للذاكرين
ٱلْقُرُونِ,قرن,القرون
بَقِيَّةٍ,بقي,بقية
ٱلْفَسَادِ,فسد,الفساد
أُتْرِفُوا۟,ترف,اترفوا
لِيُهْلِكَ,هلك,ليهلك
لَجَعَلَ,جعل,لجعل
مُخْتَلِفِينَ,خلف,مختلفين
وَلِذَٰلِكَ,ذلل,ولذالك
خَلَقَهُمْ,خلق,خلقهم
كَلِمَةُ,كلم,كلمة
